Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Edewecht;Gemeinde;Ammerland;17.000;19.871;21.119;21.827
Egestorf;Gemeinde;Harburg;2.272;2.412;2.430;2.509
Eggermühlen;Gemeinde;Osnabrück;1.689;1.876;1.701;1.703
Ehra-Lessien;Gemeinde;Gifhorn;1.487;1.595;1.630;2.291
Ehrenburg;Gemeinde;Diepholz;1.754;1.719;1.535;1.510
Eickeloh;Gemeinde;Heidekreis;720;789;768;781
Eicklingen;Gemeinde;Celle;2.887;3.279;3.194;3.202
Eime;Flecken;Hildesheim;2.924;2.940;2.719;2.625
Eimen;Gemeinde;Holzminden;1.123;1.125;967;889
Eimen;Gemeindefreies Gebiet;Holzminden;0;0;0;0
Eimke;Gemeinde;Uelzen;1.003;1.043;837;812
Einbeck;Stadt;Northeim;37.782;36.266;32.226;31.338
Elbe;Gemeinde;Wolfenbüttel;1.938;1.847;1.613;1.558
Elbingerode;Gemeinde;Göttingen;452;485;495;437
Eldingen;Gemeinde;Celle;2.167;2.260;2.098;2.020
Elsdorf;Gemeinde;Rotenburg (Wümme);1.895;2.045;2.045;2.046
Elsfleth;Stadt;Wesermarsch;8.852;9.207;9.196;9.094
Elze;Stadt;Hildesheim;9.737;9.623;9.004;8.767
Embsen;Gemeinde;Lüneburg;2.265;2.464;2.667;2.544
Emden;Kreisfreie Stadt;Emden;51.559;51.185;49.787;50.694
Emlichheim;Gemeinde;Grafschaft Bentheim;6.381;6.621;7.117;7.393
Emmendorf;Gemeinde;Uelzen;780;770;750;731
Emmerthal;Gemeinde;Hameln-Pyrmont;11.175;11.358;10.188;9.876
Emsbüren;Gemeinde;Emsland;8.942;9.565;9.735;9.939
Emstek;Gemeinde;Cloppenburg;9.319;10.446;11.371;11.855
Emtinghausen;Gemeinde;Verden;1.567;1.674;1.551;1.504
Engden;Gemeinde;Grafschaft Bentheim;426;447;450;431
Engelschoff;Gemeinde;Stade;703;759;765;763
Erkerode;Gemeinde;Wolfenbüttel;944;973;968;931
