Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Bühlerzell;Gemeinde;Schwäbisch Hall;1.911;2.002;2.101;2.016
Burgrieden;Gemeinde;Biberach;3.280;3.456;3.623;3.740
Burgstetten;Gemeinde;Rems-Murr-Kreis;3.234;3.402;3.413;3.635
Burladingen;Stadt;Zollernalbkreis;13.112;13.213;12.307;12.157
Büsingen am Hochrhein;Gemeinde;Konstanz;1.482;1.497;1.341;1.358
Calw;Große Kreisstadt;Calw;23.709;23.574;22.034;23.232
Cleebronn;Gemeinde;Heilbronn;2.718;2.738;2.670;2.858
Crailsheim;Große Kreisstadt;Schwäbisch Hall;31.222;32.112;32.303;33.768
Creglingen;Stadt;Main-Tauber-Kreis;5.041;4.972;4.759;4.731
Dachsberg (Südschwarzwald);Gemeinde;Waldshut;1.351;1.400;1.379;1.333
Daisendorf;Gemeinde;Bodenseekreis;1.307;1.457;1.547;1.560
Dauchingen;Gemeinde;Schwarzwald-Baar-Kreis;3.377;3.632;3.579;3.649
Dautmergen;Gemeinde;Zollernalbkreis;407;413;406;400
Deckenpfronn;Gemeinde;Böblingen;2.416;2.785;3.208;3.306
Deggenhausertal;Gemeinde;Bodenseekreis;3.773;3.999;4.070;4.209
Deggingen;Gemeinde;Göppingen;5.709;5.651;5.271;5.279
Deilingen;Gemeinde;Tuttlingen;1.591;1.652;1.740;1.722
Deißlingen;Gemeinde;Rottweil;5.746;5.872;5.973;6.066
Deizisau;Gemeinde;Esslingen;6.054;6.494;6.429;6.735
Denkendorf;Gemeinde;Esslingen;10.208;10.147;10.324;10.707
Denkingen;Gemeinde;Tuttlingen;2.283;2.449;2.509;2.591
Denzlingen;Gemeinde;Emmendingen;12.303;12.954;13.210;13.498
Dettenhausen;Gemeinde;Tübingen;5.109;5.300;5.400;5.518
Dettenheim;Gemeinde;Karlsruhe;6.660;6.667;6.448;6.494
Dettighofen;Gemeinde;Waldshut;1.048;1.036;1.105;1.113
Dettingen an der Erms;Gemeinde;Reutlingen;9.080;9.161;9.135;9.477
Dettingen an der Iller;Gemeinde;Biberach;1.929;2.165;2.292;2.357
Dettingen unter Teck;Gemeinde;Esslingen;5.355;5.486;5.698;6.010
Dielheim;Gemeinde;Rhein-Neckar-Kreis;8.146;8.858;8.912;8.853
Dietenheim;Stadt;Alb-Donau-Kreis;6.524;6.497;6.583;6.703
Dietingen;Gemeinde;Rottweil;3.853;3.931;3.920;3.939
Dischingen;Gemeinde;Heidenheim;4.708;4.625;4.376;4.352
Ditzingen;Große Kreisstadt;Ludwigsburg;23.548;23.975;23.973;24.633
Dobel;Gemeinde;Calw;2.250;2.281;2.146;2.197
Dogern;Gemeinde;Waldshut;2.311;2.364;2.284;2.369
Donaueschingen;Große Kreisstadt;Schwarzwald-Baar-Kreis;20.716;21.269;21.154;21.746
Donzdorf;Stadt;Göppingen;11.317;11.103;10.789;10.769
Dormettingen;Gemeinde;Zollernalbkreis;1.020;1.065;1.047;1.069
Dornhan;Stadt;Rottweil;6.048;6.134;6.129;6.028
Dornstadt;Gemeinde;Alb-Donau-Kreis;8.510;8.500;8.414;8.996
Dornstetten;Stadt;Freudenstadt;7.301;7.964;7.906;7.992
Dörzbach;Gemeinde;Hohenlohekreis;2.286;2.409;2.412;2.463
Dossenheim;Gemeinde;Rhein-Neckar-Kreis;11.507;11.730;11.804;12.504
Dotternhausen;Gemeinde;Zollernalbkreis;1.735;1.762;1.817;1.835
Drackenstein;Gemeinde;Göppingen;425;430;422;408
Dunningen;Gemeinde;Rottweil;5.382;5.850;5.941;6.091
Durbach;Gemeinde;Ortenaukreis;3.815;3.921;3.758;3.867
Dürbheim;Gemeinde;Tuttlingen;1.452;1.605;1.635;1.637
Durchhausen;Gemeinde;Tuttlingen;869;868;921;927
Durlangen;Gemeinde;Ostalbkreis;2.873;2.970;2.880;2.936
Dürmentingen;Gemeinde;Biberach;2.446;2.553;2.586;2.619
Durmersheim;Gemeinde;Rastatt;10.980;11.543;11.896;12.199
Dürnau;Gemeinde;Göppingen;1.875;2.058;2.062;2.066
Dürnau;Gemeinde;Biberach;441;464;430;416
Dußlingen;Gemeinde;Tübingen;4.536;5.104;5.583;5.819
Ebenweiler;Gemeinde;Ravensburg;949;1.053;1.201;1.197
Eberbach;Stadt;Rhein-Neckar-Kreis;15.740;15.646;14.464;14.751
Eberdingen;Gemeinde;Ludwigsburg;6.540;6.509;6.522;6.701
Eberhardzell;Gemeinde;Biberach;3.657;3.905;4.218;4.402
Ebersbach an der Fils;Stadt;Göppingen;15.948;15.916;14.860;15.206
Ebersbach-Musbach;Gemeinde;Ravensburg;1.674;1.781;1.686;1.703
Eberstadt;Gemeinde;Heilbronn;2.918;3.139;3.116;3.175
Ebhausen;Gemeinde;Calw;4.398;4.870;4.711;4.765
Ebringen;Gemeinde;Breisgau-Hochschwarzwald;2.458;2.644;2.746;2.802
Edingen-Neckarhausen;Gemeinde;Rhein-Neckar-Kreis;13.834;13.868;13.634;13.959
Efringen-Kirchen;Gemeinde;Lörrach;7.765;8.108;8.214;8.772
Egenhausen;Gemeinde;Calw;1.814;1.943;1.949;1.997
Egesheim;Gemeinde;Tuttlingen;579;623;641;643
Eggenstein-Leopoldshafen;Gemeinde;Karlsruhe;13.902;15.179;15.611;15.919
Eggingen;Gemeinde;Waldshut;1.630;1.758;1.657;1.693
Ehingen (Donau);Große Kreisstadt;Alb-Donau-Kreis;24.666;25.287;24.453;25.503
Ehningen;Gemeinde;Böblingen;7.176;7.543;7.820;8.694
Ehrenkirchen;Gemeinde;Breisgau-Hochschwarzwald;6.186;6.495;7.177;7.253
Eichstegen;Gemeinde;Ravensburg;457;531;492;491
Eichstetten am Kaiserstuhl;Gemeinde;Breisgau-Hochschwarzwald;2.961;3.187;3.270;3.528
Eigeltingen;Gemeinde;Konstanz;3.235;3.442;3.639;3.751
Eimeldingen;Gemeinde;Lörrach;1.992;2.152;2.425;2.516
Eisenbach (Hochschwarzwald);Gemeinde;Breisgau-Hochschwarzwald;2.405;2.358;2.107;2.125
Eisingen;Gemeinde;Enzkreis;4.335;4.502;4.513;4.674
Eislingen/Fils;Große Kreisstadt;Göppingen;19.294;20.158;19.650;20.177
Elchesheim-Illingen;Gemeinde;Rastatt;2.997;3.114;3.232;3.208
Ellenberg;Gemeinde;Ostalbkreis;1.681;1.740;1.657;1.692
Ellhofen;Gemeinde;Heilbronn;3.057;3.312;3.315;3.562
Ellwangen (Jagst);Große Kreisstadt;Ostalbkreis;24.153;24.922;23.678;26.574
Elzach;Stadt;Emmendingen;6.728;6.979;7.091;7.161
Elztal;Gemeinde;Neckar-Odenwald-Kreis;5.678;5.995;5.928;5.895
Emeringen;Gemeinde;Alb-Donau-Kreis;153;151;135;128
Emerkingen;Gemeinde;Alb-Donau-Kreis;728;787;830;822
Emmendingen;Große Kreisstadt;Emmendingen;24.796;25.603;25.868;27.383
Emmingen-Liptingen;Gemeinde;Tuttlingen;4.075;4.432;4.506;4.594
Empfingen;Gemeinde;Freudenstadt;4.156;4.062;3.876;3.979
Endingen am Kaiserstuhl;Stadt;Emmendingen;8.555;8.758;9.084;9.225
Engelsbrand;Gemeinde;Enzkreis;4.289;4.301;4.242;4.339
Engen;Stadt;Konstanz;9.552;10.011;9.958;10.435
Engstingen;Gemeinde;Reutlingen;4.871;5.356;5.214;5.213
Eningen unter Achalm;Gemeinde;Reutlingen;10.032;10.488;10.552;10.951
Enzklösterle;Gemeinde;Calw;1.391;1.296;1.194;1.171
Epfenbach;Gemeinde;Rhein-Neckar-Kreis;2.354;2.398;2.503;2.429
Epfendorf;Gemeinde;Rottweil;3.460;3.496;3.320;3.280
Eppelheim;Stadt;Rhein-Neckar-Kreis;13.360;14.099;14.729;15.177
Eppingen;Große Kreisstadt;Heilbronn;18.688;20.580;20.755;21.312
Erbach;Stadt;Alb-Donau-Kreis;11.918;12.823;13.024;13.387
Erdmannhausen;Gemeinde;Ludwigsburg;4.735;4.892;4.725;4.871
Eriskirch;Gemeinde;Bodenseekreis;4.305;4.362;4.504;4.925
Erkenbrechtsweiler;Gemeinde;Esslingen;2.012;2.157;2.090;2.143
Erlenbach;Gemeinde;Heilbronn;4.496;4.836;4.910;4.969
Erlenmoos;Gemeinde;Biberach;1.447;1.562;1.683;1.727
Erligheim;Gemeinde;Ludwigsburg;2.518;2.665;2.666;2.743
Erolzheim;Gemeinde;Biberach;2.856;3.031;3.163;3.287
Ertingen;Gemeinde;Biberach;5.311;5.617;5.415;5.361
Eschach;Gemeinde;Ostalbkreis;1.641;1.780;1.763;1.752
Eschbach;Gemeinde;Breisgau-Hochschwarzwald;1.779;2.194;2.339;2.746
Eschbronn;Gemeinde;Rottweil;2.106;2.082;2.092;2.065
Eschelbronn;Gemeinde;Rhein-Neckar-Kreis;2.434;2.594;2.545;2.645
Eschenbach;Gemeinde;Göppingen;2.197;2.237;2.161;2.176
Essingen;Gemeinde;Ostalbkreis;6.038;6.459;6.372;6.407
Esslingen am Neckar;Große Kreisstadt;Esslingen;90.029;90.905;86.885;91.271
Ettenheim;Stadt;Ortenaukreis;11.247;11.655;12.018;12.837
Ettlingen;Große Kreisstadt;Karlsruhe;38.546;38.616;38.650;38.982
Eutingen im Gäu;Gemeinde;Freudenstadt;4.868;5.346;5.508;5.568
Fahrenbach;Gemeinde;Neckar-Odenwald-Kreis;2.843;2.894;2.785;2.747
Feldberg (Schwarzwald);Gemeinde;Breisgau-Hochschwarzwald;1.733;1.808;1.724;1.912
Fellbach;Große Kreisstadt;Rems-Murr-Kreis;42.554;43.183;43.612;45.147
Fichtenau;Gemeinde;Schwäbisch Hall;4.663;4.690;4.498;4.595
Fichtenberg;Gemeinde;Schwäbisch Hall;2.769;2.836;2.846;2.875
Filderstadt;Große Kreisstadt;Esslingen;41.145;42.696;43.811;44.977
Fischerbach;Gemeinde;Ortenaukreis;1.649;1.697;1.688;1.739
Fischingen;Gemeinde;Lörrach;598;588;689;746
Flein;Gemeinde;Heilbronn;5.710;6.325;6.463;6.918
Fleischwangen;Gemeinde;Ravensburg;521;596;664;674
Fluorn-Winzeln;Gemeinde;Rottweil;3.229;3.262;3.125;3.077
Forbach;Gemeinde;Rastatt;5.899;5.567;4.988;4.895
Forchheim;Gemeinde;Emmendingen;1.161;1.244;1.341;1.442
Forchtenberg;Stadt;Hohenlohekreis;4.882;5.077;4.901;4.919
Forst;Gemeinde;Karlsruhe;7.138;7.323;7.704;7.980
Frankenhardt;Gemeinde;Schwäbisch Hall;4.492;4.644;4.751;4.821
Freiamt;Gemeinde;Emmendingen;4.147;4.253;4.193;4.169
Freiberg am Neckar;Stadt;Ludwigsburg;14.800;15.425;15.463;15.741
Freiburg im Breisgau;Stadtkreis;Freiburg im Breisgau;199.273;208.294;209.628;226.393
Freudenberg;Stadt;Main-Tauber-Kreis;4.124;4.118;3.795;3.800
Freudenstadt;Große Kreisstadt;Freudenstadt;23.809;23.670;22.176;22.579
Freudental;Gemeinde;Ludwigsburg;2.380;2.417;2.359;2.440
Frickenhausen;Gemeinde;Esslingen;8.957;8.840;8.612;8.844
Frickingen;Gemeinde;Bodenseekreis;2.467;2.619;2.881;2.915
Fridingen an der Donau;Stadt;Tuttlingen;3.337;3.305;3.106;3.119
Friedenweiler;Gemeinde;Breisgau-Hochschwarzwald;2.002;2.129;1.952;1.930
Friedrichshafen;Große Kreisstadt;Bodenseekreis;56.315;57.538;56.937;59.108
Friesenheim;Gemeinde;Ortenaukreis;12.283;12.516;12.539;12.921
Friolzheim;Gemeinde;Enzkreis;3.448;3.550;3.673;3.948
Frittlingen;Gemeinde;Tuttlingen;1.927;2.047;2.075;2.077
Fröhnd;Gemeinde;Lörrach;465;486;482;472
Fronreute;Gemeinde;Ravensburg;3.899;4.301;4.392;4.625
Furtwangen im Schwarzwald;Stadt;Schwarzwald-Baar-Kreis;10.055;9.778;9.238;9.091
Gaggenau;Große Kreisstadt;Rastatt;29.531;29.646;28.655;29.032
Gaiberg;Gemeinde;Rhein-Neckar-Kreis;2.347;2.431;2.363;2.380
Gaienhofen;Gemeinde;Konstanz;3.223;3.065;3.190;3.394
Gaildorf;Stadt;Schwäbisch Hall;12.265;12.440;12.003;12.072
Gailingen am Hochrhein;Gemeinde;Konstanz;2.768;2.825;2.780;2.906
Gammelshausen;Gemeinde;Göppingen;1.562;1.450;1.442;1.429
Gammertingen;Stadt;Sigmaringen;6.758;6.946;6.312;6.341
Gärtringen;Gemeinde;Böblingen;11.038;11.373;11.521;11.882
Gäufelden;Gemeinde;Böblingen;8.098;9.256;9.096;9.231
