Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Mittbach;Siedlung;Erding;540
Mitteleschenbach;Siedlung;Ansbach;1.510
Mittelneufnach;Siedlung;Augsburg;840
Mittelsinn;Siedlung;Main-Spessart;850
Mittelstetten;Siedlung;Fürstenfeldbruck;840
Mittelstreu;Siedlung;Rhön-Grabfeld;540
Mittenwald;Siedlung;Garmisch-Partenkirchen;7.170
Mitterdarching;Siedlung;Miesbach;640
Mitterdorf - Kreith;Siedlung;Cham;2.180
Mitterfecking;Siedlung;Kelheim;860
Mitterfelden;Siedlung;Berchtesgadener Land;4.500
Mitterfels;Siedlung;Straubing-Bogen;2.100
Mitterharthausen;Siedlung;Straubing-Bogen;590
Mitterlern;Siedlung;Erding;1.340
Mitterscheyern;Siedlung;Pfaffenhofen a.d. Ilm;670
Mitterskirchen;Siedlung;Rottal-Inn;1.270
Mitterteich;Siedlung;Tirschenreuth;5.840
Mitwitz;Siedlung;Kronach;1.280
Möckenlohe;Siedlung;Eichstätt;590
Mödingen;Siedlung;Dillingen a.d. Donau;520
Möhren;Siedlung;Weißenburg-Gunzenhausen;540
Möhrendorf;Siedlung;Erlangen-Höchstadt;4.430
Mömbris;Siedlung;Aschaffenburg;5.840
Mömlingen;Siedlung;Miltenberg;4.900
Mönchberg;Siedlung;Miltenberg;2.020
Mönchsdeggingen;Siedlung;Donau-Ries;700
Mönchsroth;Siedlung;Ansbach;1.480
Monheim;Siedlung;Donau-Ries;3.090
Möning;Siedlung;Neumarkt i.d. OPf.;1.050
Moorenweis;Siedlung;Fürstenfeldbruck;2.100
Moos;Siedlung;Deggendorf;1.230
Moosach;Siedlung;Ebersberg;1.100
Moosbach;Siedlung;Neustadt a.d. Waldnaab;1.050
Moosbach;Siedlung;Nürnberger Land;1.150
Moosburg a.d. Isar;Siedlung;Freising;15.100
Moosen;Siedlung;Erding;870
Moosham;Siedlung;Regensburg;640
Moosinning;Siedlung;Erding;2.710
Moosrain;Siedlung;Miesbach;610
Moosthenning;Siedlung;Dingolfing-Landau;990
Mörnsheim;Siedlung;Eichstätt;880
Mörsdorf;Siedlung;Neumarkt i.d. OPf.;580
Mörslingen;Siedlung;Dillingen a.d. Donau;920
Mößling;Siedlung;Mühldorf a. Inn;730
Motten;Siedlung;Bad Kissingen;980
Möttingen;Siedlung;Donau-Ries;930
Muggendorf;Siedlung;Forchheim;530
Mühlbach;Siedlung;Rosenheim;600
Mühlbühl;Siedlung;Wunsiedel i. Fichtelgebirge;860
Mühldorf a. Inn;Siedlung;Mühldorf a. Inn;15.700
Mühle;Siedlung;Bad Tölz-Wolfratshausen;1.460
Mühlendorf;Siedlung;Bamberg;810
Mühlhausen;Siedlung;Neumarkt i.d. OPf.;2.530
Mühlhausen;Siedlung;Erlangen-Höchstadt;1.300
Mühlhausen;Siedlung;Kelheim;1.160
Mühlhausen;Siedlung;Schweinfurt;600
Mühlhausen;Siedlung;Aichach-Friedberg;1.220
Muhr a. See;Siedlung;Weißenburg-Gunzenhausen;2.150
Münchaurach;Siedlung;Erlangen-Höchstadt;1.430
Münchberg;Siedlung;Hof;7.980
München;Siedlung;München Stadt;1.347.300
Münchnerau;Siedlung;Landshut Stadt;1.660
Münchsdorf;Siedlung;Rottal-Inn;610
Münchshofen;Siedlung;Schwandorf;720
Münchsmünster;Siedlung;Pfaffenhofen a.d. Ilm;2.340
Münchsteinach;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;890
Mündling;Siedlung;Donau-Ries;520
Münnerstadt;Siedlung;Bad Kissingen;3.810
Munningen;Siedlung;Donau-Ries;690
Münsing;Siedlung;Bad Tölz-Wolfratshausen;1.200
Münster;Siedlung;Donau-Ries;1.040
Münster;Siedlung;Straubing-Bogen;580
Münsterhausen;Siedlung;Günzburg;1.780
Murnau a. Staffelsee;Siedlung;Garmisch-Partenkirchen;10.400
Nabburg;Siedlung;Schwandorf;4.170
Nagel;Siedlung;Wunsiedel i. Fichtelgebirge;840
Nähermemmingen;Siedlung;Donau-Ries;630
Naila;Siedlung;Hof;5.540
Nammering;Siedlung;Passau;730
Nandlstadt;Siedlung;Freising;3.810
Nassenbeuren;Siedlung;Unterallgäu;750
Nassenfels;Siedlung;Eichstätt;1.020
Nattenhausen;Siedlung;Günzburg;500
Natternberg;Siedlung;Deggendorf;950
Nemmersdorf;Siedlung;Bayreuth;650
Nennslingen;Siedlung;Weißenburg-Gunzenhausen;890
Nersingen;Siedlung;Neu-Ulm;5.030
Nesselwang;Siedlung;Ostallgäu;2.510
Neßlbach;Siedlung;Deggendorf;640
Neualbenreuth;Siedlung;Tirschenreuth;620
Neubäu;Siedlung;Cham;680
Neubeuern;Siedlung;Rosenheim;3.560
Neubiberg;Siedlung;München;9.280
Neubrunn;Siedlung;Würzburg;1.700
Neubrunn;Siedlung;Haßberge;670
Neuburg a.d. Donau;Siedlung;Neuburg-Schrobenhausen;19.500
Neuburg a.d. Kammel;Siedlung;Günzburg;1.150
Neuburg a. Inn;Siedlung;Passau;1.280
Neudorf;Siedlung;Bayreuth;540
Neudorf bei Luhe;Siedlung;Neustadt a.d. Waldnaab;590
Neudrossenfeld;Siedlung;Kulmbach;2.060
Neuendettelsau;Siedlung;Ansbach;6.350
Neuendorf;Siedlung;Main-Spessart;860
Neuenmarkt;Siedlung;Kulmbach;2.730
Neu-Esting;Siedlung;Fürstenfeldbruck;5.730
Neufahrn b. Freising;Siedlung;Freising;14.400
Neufahrn i. NB;Siedlung;Landshut;2.880
Neufang;Siedlung;Kronach;700
Neufarn;Siedlung;Ebersberg;770
Neufinsing;Siedlung;Erding;2.310
Neugattendorf;Siedlung;Hof;690
Neugreifenberg;Siedlung;Landsberg am Lech;680
Neuhaus;Siedlung;Miesbach;2.520
Neuhaus;Siedlung;Erlangen-Höchstadt;960
Neuhaus a.d. Pegnitz;Siedlung;Nürnberger Land;1.890
Neuhaus a. Inn;Siedlung;Passau;1.640
Neuhausen;Siedlung;Deggendorf;1.800
Neuhof a.d. Zenn;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.260
Neuhütten;Siedlung;Main-Spessart;1.190
Neukeferloh;Siedlung;München;4.160
Neukirchen;Siedlung;Straubing-Bogen;730
Neukirchen am Inn;Siedlung;Passau;1.630
Neukirchen am Teisenberg;Siedlung;Berchtesgadener Land;640
Neukirchen-Balbini;Siedlung;Schwandorf;560
Neukirchen b. Hl. Blut;Siedlung;Cham;1.490
Neukirchen b. Sulzbach-Rosenberg;Siedlung;Amberg-Sulzbach;1.580
Neukirchen vorm Wald;Siedlung;Passau;1.370
Neumarkt i.d. OPf.;Siedlung;Neumarkt i.d. OPf.;28.400
Neumarkt-Sankt Veit;Siedlung;Mühldorf a. Inn;4.570
Neunburg vorm Wald;Siedlung;Schwandorf;4.420
Neunhof;Siedlung;Nürnberg;1.450
Neunhof;Siedlung;Nürnberger Land;740
Neunkirchen;Siedlung;Miltenberg;530
Neunkirchen a. Brand;Siedlung;Forchheim;5.650
Neunkirchen am Main;Siedlung;Bayreuth;580
Neunkirchen a. Sand;Siedlung;Nürnberger Land;1.920
Neunkirchen bei Weiden;Siedlung;Weiden i.d. OPf.;1.360
Neunstetten;Siedlung;Ansbach;620
Neuötting;Siedlung;Altötting;7.260
Neureichenau;Siedlung;Freyung-Grafenau;800
Neuried;Siedlung;München;8.280
Neusäß;Siedlung;Augsburg;17.200
Neuschönau;Siedlung;Freyung-Grafenau;1.280
Neuses;Siedlung;Kronach;1.240
Neuses an der Regnitz;Siedlung;Forchheim;860
Neusitz;Siedlung;Ansbach;1.440
Neusorg;Siedlung;Tirschenreuth;1.480
Neustadt a.d. Aisch;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;9.900
Neustadt a.d. Donau;Siedlung;Kelheim;5.710
Neustadt a.d. Waldnaab;Siedlung;Neustadt a.d. Waldnaab;5.840
Neustadt a. Main;Siedlung;Main-Spessart;800
Neustadt am Kulm;Siedlung;Neustadt a.d. Waldnaab;760
Neustadt b. Coburg;Siedlung;Coburg;10.200
Neustift;Siedlung;Passau;590
Neutraubling;Siedlung;Regensburg;12.600
Neu-Ulm;Siedlung;Neu-Ulm;40.800
Nicklheim;Siedlung;Rosenheim;680
Niederaichbach;Siedlung;Landshut;1.880
Niederalteich;Siedlung;Deggendorf;1.800
Niederding;Siedlung;Erding;630
Niederfüllbach;Siedlung;Coburg;1.580
Niederhummel;Siedlung;Freising;990
Niederkam;Siedlung;Landshut;1.480
Niederlamitz;Siedlung;Wunsiedel i. Fichtelgebirge;620
Niederlauer;Siedlung;Rhön-Grabfeld;1.050
Niederlauterbach;Siedlung;Pfaffenhofen a.d. Ilm;620
Niederleierndorf;Siedlung;Kelheim;520
Niedermirsberg;Siedlung;Forchheim;520
Niedermoosen;Siedlung;Rosenheim;550
Niedernberg;Siedlung;Miltenberg;4.850
Niederndorf;Siedlung;Mühldorf a. Inn;720
Niederneuching;Siedlung;Erding;570
Niederraunau;Siedlung;Günzburg;1.250
Niederrieden;Siedlung;Unterallgäu;1.280
Niederroth;Siedlung;Dachau;1.120
Niederschönenfeld;Siedlung;Donau-Ries;590
Niederstaufen;Siedlung;Lindau (Bodensee);540
Niederviehbach;Siedlung;Dingolfing-Landau;920
Niederwerrn;Siedlung;Schweinfurt;6.100
Niederwinkling;Siedlung;Straubing-Bogen;1.640
Nittenau;Siedlung;Schwandorf;5.040
Nittendorf;Siedlung;Regensburg;5.670
Nöham;Siedlung;Rottal-Inn;590
Nonnenhorn;Siedlung;Lindau (Bodensee);1.680
Nordendorf;Siedlung;Augsburg;2.020
Nordhalben;Siedlung;Kronach;1.660
Nordheim;Siedlung;Donau-Ries;700
Nordheim a. Main;Siedlung;Kitzingen;1.010
Nordheim v.d. Rhön;Siedlung;Rhön-Grabfeld;970
Nördlingen;Siedlung;Donau-Ries;15.200
Notzing;Siedlung;Erding;900
Nüdlingen;Siedlung;Bad Kissingen;3.190
Nürnberg;Siedlung;Nürnberg;454.500
Nußdorf;Siedlung;Traunstein;740
Nußdorf a. Inn;Siedlung;Rosenheim;2.000
Obbach;Siedlung;Schweinfurt;810
Obenhausen;Siedlung;Neu-Ulm;700
Oberaltertheim;Siedlung;Würzburg;1.130
Oberammergau;Siedlung;Garmisch-Partenkirchen;5.100
Oberappersdorf;Siedlung;Freising;570
Oberasbach;Siedlung;Fürth;17.000
Oberau;Siedlung;Garmisch-Partenkirchen;3.030
Oberaudorf;Siedlung;Rosenheim;3.960
Oberbach;Siedlung;Bad Kissingen;880
Oberbergkirchen;Siedlung;Mühldorf a. Inn;840
Oberbessenbach;Siedlung;Aschaffenburg;1.520
Oberbibrach;Siedlung;Neustadt a.d. Waldnaab;520
Oberdachstetten;Siedlung;Ansbach;1.190
Oberdiendorf;Siedlung;Passau;550
Oberding;Siedlung;Erding;1.340
Oberdolling;Siedlung;Eichstätt;960
Oberdorf bei Immenstadt;Siedlung;Oberallgäu;1.470
Oberdorfen;Siedlung;Erding;1.000
Obereichenbach;Siedlung;Ansbach Stadt;840
Obereichstätt;Siedlung;Eichstätt;550
Obereisenheim;Siedlung;Würzburg;570
Oberelchingen;Siedlung;Neu-Ulm;2.710
Oberelsbach;Siedlung;Rhön-Grabfeld;1.130
Obererlbach;Siedlung;Weißenburg-Gunzenhausen;620
Obereschenbach;Siedlung;Bad Kissingen;520
Obereuerheim;Siedlung;Schweinfurt;880
Oberfahlheim - Unterfahlheim;Siedlung;Neu-Ulm;1.640
Oberfischbach;Siedlung;Bad Tölz-Wolfratshausen;760
Oberflossing;Siedlung;Mühldorf a. Inn;610
Obergangkofen;Siedlung;Landshut;570
Obergermaringen;Siedlung;Ostallgäu;2.420
Obergriesbach;Siedlung;Aichach-Friedberg;1.450
Obergünzburg;Siedlung;Ostallgäu;4.500
Oberhaching;Siedlung;München;11.600
Oberhaid;Siedlung;Bamberg;3.280
Oberhaindlfing;Siedlung;Freising;600
Oberhatzkofen;Siedlung;Landshut;930
Oberhausen;Siedlung;Neuburg-Schrobenhausen;1.140
Oberhausen;Siedlung;Weilheim-Schongau;1.260
Oberhausen;Siedlung;Dingolfing-Landau;500
Oberhinkofen;Siedlung;Regensburg;1.000
Oberhofen;Siedlung;Oberallgäu;780
Oberisling;Siedlung;Regensburg Stadt;1.350
Oberkammlach;Siedlung;Unterallgäu;740
Oberkotzau;Siedlung;Hof;5.220
Oberkreuzberg;Siedlung;Freyung-Grafenau;620
Oberlauringen;Siedlung;Schweinfurt;720
Oberlauterbach;Siedlung;Landshut;500
Oberleichtersbach;Siedlung;Bad Kissingen;1.020
Oberlindelburg;Siedlung;Nürnberger Land;1.170
Obermässing;Siedlung;Roth;740
Obermedlingen;Siedlung;Dillingen a.d. Donau;690
Obermeitingen;Siedlung;Landsberg am Lech;1.370
Obermichelbach;Siedlung;Fürth;2.420
Obermögersheim;Siedlung;Ansbach;520
Obermotzing;Siedlung;Straubing-Bogen;1.130
Obernau;Siedlung;Aschaffenburg Stadt;4.570
Obernbreit;Siedlung;Kitzingen;1.730
Obernburg a. Main;Siedlung;Miltenberg;8.510
Oberndorf;Siedlung;Kelheim;660
Oberndorf a. Lech;Siedlung;Donau-Ries;1.590
Oberneuching;Siedlung;Erding;1.180
Obernsees;Siedlung;Bayreuth;670
Obernzell;Siedlung;Passau;2.150
Obernzenn;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.150
Oberostendorf;Siedlung;Ostallgäu;580
Oberottmarshausen;Siedlung;Augsburg;1.600
Oberpframmern;Siedlung;Ebersberg;2.020
Oberpiebing;Siedlung;Straubing-Bogen;850
Oberpleichfeld;Siedlung;Würzburg;1.060
Oberpolling;Siedlung;Passau;530
Oberpöring;Siedlung;Deggendorf;550
Oberpreuschwitz;Siedlung;Bayreuth Stadt;1.210
Oberreichenbach;Siedlung;Erlangen-Höchstadt;1.210
Oberreitnau;Siedlung;Lindau (Bodensee);1.450
Oberreute;Siedlung;Lindau (Bodensee);700
Oberrieden;Siedlung;Unterallgäu;610
Oberrohr;Siedlung;Günzburg;770
Oberroth;Siedlung;Neu-Ulm;820
Oberroth;Siedlung;Dachau;940
Oberschleichach;Siedlung;Haßberge;540
Oberschleißheim;Siedlung;München;9.990
Oberschneiding;Siedlung;Straubing-Bogen;1.010
Oberschöllenbach;Siedlung;Erlangen-Höchstadt;870
Oberschöneberg;Siedlung;Augsburg;520
Oberschwappach;Siedlung;Haßberge;520
Oberschwarzach;Siedlung;Schweinfurt;700
Oberschweinbach;Siedlung;Fürstenfeldbruck;1.200
Obersinn;Siedlung;Main-Spessart;980
Obersöchering;Siedlung;Weilheim-Schongau;1.060
Oberspiesheim;Siedlung;Schweinfurt;540
Oberstaufen;Siedlung;Oberallgäu;3.530
Oberstdorf;Siedlung;Oberallgäu;7.180
Oberstimm;Siedlung;Pfaffenhofen a.d. Ilm;1.670
Oberstreu;Siedlung;Rhön-Grabfeld;940
Obersüßbach;Siedlung;Landshut;1.230
Obertaufkirchen;Siedlung;Mühldorf a. Inn;1.050
Oberteisendorf;Siedlung;Berchtesgadener Land;1.170
Obertheres;Siedlung;Haßberge;1.300
Oberthingau;Siedlung;Ostallgäu;520
Oberthulba;Siedlung;Bad Kissingen;1.500
Obertraubling;Siedlung;Regensburg;5.570
Obertrubach;Siedlung;Forchheim;600
Oberviechtach;Siedlung;Schwandorf;3.220
Obervolkach;Siedlung;Kitzingen;650
Oberweißenbrunn;Siedlung;Rhön-Grabfeld;590
Oberwerrn;Siedlung;Schweinfurt;1.820
Oberwiesenacker;Siedlung;Neumarkt i.d. OPf.;620
Oberwildenau;Siedlung;Neustadt a.d. Waldnaab;1.200
Oberwössen;Siedlung;Traunstein;610
Oberzeitldorn;Siedlung;Straubing-Bogen;500
Obing;Siedlung;Traunstein;1.820
Ochsenfeld;Siedlung;Eichstätt;660
Ochsenfurt;Siedlung;Würzburg;7.730
Öd;Siedlung;Altötting;1.430
Odelzhausen;Siedlung;Dachau;2.290
Oerlenbach;Siedlung;Bad Kissingen;2.670
Oesdorf;Siedlung;Forchheim;720
Oettingen i. Bay.;Siedlung;Donau-Ries;4.140
Offenhausen;Siedlung;Nürnberger Land;610
Offenstetten;Siedlung;Kelheim;2.100
Offingen;Siedlung;Günzburg;3.620
Oggenhof;Siedlung;Augsburg;1.000
Ohlstadt;Siedlung;Garmisch-Partenkirchen;3.010
Ohu;Siedlung;Landshut;2.540
Olching;Siedlung;Fürstenfeldbruck;16.000
Omersbach;Siedlung;Aschaffenburg;640
Opfenbach;Siedlung;Lindau (Bodensee);920
Opferbaum;Siedlung;Würzburg;780
Ornbau;Siedlung;Ansbach;1.250
Ortenburg;Siedlung;Passau;2.460
Ostendorf;Siedlung;Augsburg;790
Osterberg;Siedlung;Neu-Ulm;630
Osterhofen;Siedlung;Deggendorf;6.660
Ostermünchen;Siedlung;Rosenheim;1.490
Osternohe;Siedlung;Nürnberger Land;620
Ostheim v.d. Rhön;Siedlung;Rhön-Grabfeld;2.790
Ottendichl;Siedlung;München;740
Ottenhofen;Siedlung;Erding;1.210
Ottensoos;Siedlung;Nürnberger Land;1.880
Ottenzell;Siedlung;Cham;520
Otterfing;Siedlung;Miesbach;4.230
Ottering;Siedlung;Dingolfing-Landau;570
Otterloh;Siedlung;München;650
Otterskirchen;Siedlung;Passau;640
Otting;Siedlung;Donau-Ries;690
Ottmaring - Rederzhausen;Siedlung;Aichach-Friedberg;2.230
Ottobeuren;Siedlung;Unterallgäu;6.470
Ottobrunn;Siedlung;München;19.900
Otzing;Siedlung;Deggendorf;1.460
Oxenbronn;Siedlung;Günzburg;620
Oy;Siedlung;Oberallgäu;1.530
Pähl;Siedlung;Weilheim-Schongau;1.270
Painten;Siedlung;Kelheim;1.640
Palling;Siedlung;Traunstein;1.350
Palzing;Siedlung;Freising;580
Pappenheim;Siedlung;Weißenburg-Gunzenhausen;1.890
Parkstein;Siedlung;Neustadt a.d. Waldnaab;1.770
Parkstetten;Siedlung;Straubing-Bogen;2.550
Parsberg;Siedlung;Neumarkt i.d. OPf.;3.830
Parsberg;Siedlung;Miesbach;850
Parsdorf;Siedlung;Ebersberg;980
Partenstein;Siedlung;Main-Spessart;2.850
Passau;Siedlung;Passau Stadt;43.300
Pastetten;Siedlung;Erding;1.300
Patersdorf;Siedlung;Regen;590
Patriching;Siedlung;Passau Stadt;720
Pattendorf;Siedlung;Landshut;690
Paulushofen;Siedlung;Eichstätt;580
Paunzhausen;Siedlung;Freising;980
Pavelsbach;Siedlung;Neumarkt i.d. OPf.;890
Pechbrunn;Siedlung;Tirschenreuth;920
Pegnitz;Siedlung;Bayreuth;8.650
Peißenberg;Siedlung;Weilheim-Schongau;11.800
Peiting;Siedlung;Weilheim-Schongau;9.550
Pemfling;Siedlung;Cham;500
Pentenried;Siedlung;Starnberg;720
Pentling;Siedlung;Regensburg;2.110
Penzberg;Siedlung;Weilheim-Schongau;15.200
Penzendorf;Siedlung;Schwabach;1.240
Penzing;Siedlung;Landsberg am Lech;1.840
Perach;Siedlung;Altötting;860
Perach;Siedlung;Berchtesgadener Land;1.250
Perchting;Siedlung;Starnberg;660
Perlesreut;Siedlung;Freyung-Grafenau;1.350
Petersaurach;Siedlung;Ansbach;2.100
Petershausen;Siedlung;Dachau;4.100
Pettendorf;Siedlung;Regensburg;930
Pettendorf - Pittersdorf - Creez;Siedlung;Bayreuth;2.030
Pettensiedel;Siedlung;Forchheim;780
Petting;Siedlung;Traunstein;940
Pettstadt;Siedlung;Bamberg;1.900
Peutenhausen;Siedlung;Neuburg-Schrobenhausen;670
Pfaffenhausen;Siedlung;Unterallgäu;1.760
Pfaffenhofen;Siedlung;Roth;1.150
Pfaffenhofen a.d. Ilm;Siedlung;Pfaffenhofen a.d. Ilm;20.000
Pfaffenhofen a.d. Roth;Siedlung;Neu-Ulm;3.700
Pfaffenhofen am Inn;Siedlung;Rosenheim;1.020
Pfaffing;Siedlung;Rosenheim;1.540
Pfakofen;Siedlung;Regensburg;1.320
Pfändhausen;Siedlung;Schweinfurt;590
Pfarrkirchen;Siedlung;Rottal-Inn;9.540
Pfarrweisach;Siedlung;Haßberge;600
Pfatter;Siedlung;Regensburg;1.790
Pfeffenhausen;Siedlung;Landshut;2.510
Pfettrach;Siedlung;Landshut;1.370
Pflaumheim;Siedlung;Aschaffenburg;2.780
Pflugdorf;Siedlung;Landsberg am Lech;1.030
Pfofeld;Siedlung;Weißenburg-Gunzenhausen;660
Pförring;Siedlung;Eichstätt;2.060
Pforzen;Siedlung;Ostallgäu;1.660
Pfreimd;Siedlung;Schwandorf;3.820
Pfronten;Siedlung;Ostallgäu;5.950
Pichl;Siedlung;Pfaffenhofen a.d. Ilm;690
Piding;Siedlung;Berchtesgadener Land;1.080
Pidingerau;Siedlung;Berchtesgadener Land;3.610
Pielenhofen;Siedlung;Regensburg;770
Pietenfeld;Siedlung;Eichstätt;770
Pilsach;Siedlung;Neumarkt i.d. OPf.;1.060
Pilsting;Siedlung;Dingolfing-Landau;2.950
Pinzberg;Siedlung;Forchheim;920
Pipinsried;Siedlung;Dachau;540
Pirk;Siedlung;Neustadt a.d. Waldnaab;1.420
Pirkensee;Siedlung;Schwandorf;1.000
Pischelsdorf;Siedlung;Pfaffenhofen a.d. Ilm;990
Pittenhart;Siedlung;Traunstein;710
Pitzling;Siedlung;Landsberg am Lech;650
Planegg;Siedlung;München;6.500
Plankenfels;Siedlung;Bayreuth;520
Plattling;Siedlung;Deggendorf;11.300
Plech;Siedlung;Bayreuth;920
Pleinfeld;Siedlung;Weißenburg-Gunzenhausen;4.320
Pleinting;Siedlung;Passau;1.330
Pleiskirchen;Siedlung;Altötting;620
Pleß;Siedlung;Unterallgäu;840
Pleußen;Siedlung;Tirschenreuth;540
Pleystein;Siedlung;Neustadt a.d. Waldnaab;1.750
Pliening;Siedlung;Ebersberg;1.980
Plößberg;Siedlung;Tirschenreuth;1.120
Pobenhausen;Siedlung;Neuburg-Schrobenhausen;590
Pöcking;Siedlung;Starnberg;4.300
Pocking;Siedlung;Passau;11.000
Poing;Siedlung;Ebersberg;12.500
Pollanten;Siedlung;Neumarkt i.d. OPf.;850
Pollenfeld;Siedlung;Eichstätt;900
Polling;Siedlung;Mühldorf a. Inn;1.080
Polling;Siedlung;Weilheim-Schongau;2.290
Pölling;Siedlung;Neumarkt i.d. OPf.;2.580
Polsingen;Siedlung;Weißenburg-Gunzenhausen;620
Pommelsbrunn;Siedlung;Nürnberger Land;1.430
Pommersfelden;Siedlung;Bamberg;650
Ponholz - Birkenzell;Siedlung;Schwandorf;1.100
Poppenhausen;Siedlung;Schweinfurt;1.460
Poppenlauer;Siedlung;Bad Kissingen;1.850
Poppenricht;Siedlung;Amberg-Sulzbach;1.650
Poppenroth;Siedlung;Bad Kissingen;820
Pörnbach;Siedlung;Pfaffenhofen a.d. Ilm;1.440
Pösing;Siedlung;Cham;770
Postau;Siedlung;Landshut;620
Postbauer-Heng;Siedlung;Neumarkt i.d. OPf.;4.420
Postmünster;Siedlung;Rottal-Inn;660
Pottenstein;Siedlung;Bayreuth;1.330
Pöttmes;Siedlung;Aichach-Friedberg;2.690
Potzham;Siedlung;München;610
Poxau;Siedlung;Dingolfing-Landau;590
Poxdorf;Siedlung;Forchheim;1.490
Prackenbach;Siedlung;Regen;840
Prappach;Siedlung;Haßberge;640
Preith;Siedlung;Eichstätt;840
Prem;Siedlung;Weilheim-Schongau;630
Premich;Siedlung;Bad Kissingen;1.120
Pressath;Siedlung;Neustadt a.d. Waldnaab;3.320
Presseck;Siedlung;Kulmbach;680
Pressig;Siedlung;Kronach;1.830
Pretzen;Siedlung;Erding;1.280
Pretzfeld;Siedlung;Forchheim;900
Preying;Siedlung;Freyung-Grafenau;680
Prichsenstadt;Siedlung;Kitzingen;920
Prien a. Chiemsee;Siedlung;Rosenheim;8.230
Prienbach;Siedlung;Rottal-Inn;520
Priesendorf;Siedlung;Bamberg;1.540
Prittriching;Siedlung;Landsberg am Lech;1.950
Probstberg;Siedlung;Regensburg;790
Probstried;Siedlung;Oberallgäu;1.250
Prosselsheim;Siedlung;Würzburg;700
Pruppach;Siedlung;Roth;500
Prutting;Siedlung;Rosenheim;1.130
Puch;Siedlung;Fürstenfeldbruck;650
Püchersreuth;Siedlung;Neustadt a.d. Waldnaab;860
Puchheim;Siedlung;Fürstenfeldbruck;2.200
Puchheim Bahnhof;Siedlung;Fürstenfeldbruck;17.500
Pullach i. Isartal;Siedlung;München;8.730
Pulling;Siedlung;Freising;1.240
Pürgen;Siedlung;Landsberg am Lech;1.430
Puschendorf;Siedlung;Fürth;2.150
Putzbrunn;Siedlung;München;5.280
Pyrbaum;Siedlung;Neumarkt i.d. OPf.;2.570
Rabenstein;Siedlung;Regen;630
Radldorf;Siedlung;Straubing-Bogen;810
Radschin;Siedlung;Neustadt a.d. Waldnaab;800
Rain;Siedlung;Straubing-Bogen;2.020
Rain;Siedlung;Donau-Ries;5.720
Rain;Siedlung;Bad Tölz-Wolfratshausen;720
Raisting;Siedlung;Weilheim-Schongau;2.090
Raitenbuch;Siedlung;Weißenburg-Gunzenhausen;830
Rammingen;Siedlung;Unterallgäu;1.410
Ramsau b. Berchtesgaden;Siedlung;Berchtesgadener Land;720
Ramsberg;Siedlung;Weißenburg-Gunzenhausen;690
Ramsenthal;Siedlung;Bayreuth;630
Ramsthal;Siedlung;Bad Kissingen;1.140
Randersacker;Siedlung;Würzburg;2.790
Ränkam;Siedlung;Cham;670
Rannungen;Siedlung;Bad Kissingen;1.160
Rasch;Siedlung;Nürnberger Land;840
Rattelsdorf;Siedlung;Bamberg;3.310
Rattenberg;Siedlung;Straubing-Bogen;690
Raubling;Siedlung;Rosenheim;6.930
Rauenzell;Siedlung;Ansbach;630
Rauhenzell;Siedlung;Oberallgäu;600
Rechtenbach;Siedlung;Main-Spessart;1.020
Rechtmehring;Siedlung;Mühldorf a. Inn;540
Reckendorf;Siedlung;Bamberg;1.920
Rednitzhembach;Siedlung;Roth;6.800
Redwitz a.d. Rodach;Siedlung;Lichtenfels;2.180
Regelsbach;Siedlung;Roth;830
Regen;Siedlung;Regen;7.420
Regendorf;Siedlung;Regensburg;1.010
Regensburg;Siedlung;Regensburg Stadt;127.600
Regenstauf;Siedlung;Regensburg;9.240
Regnitzlosau;Siedlung;Hof;1.460
Rehau;Siedlung;Hof;8.080
Rehling;Siedlung;Aichach-Friedberg;1.970
Reichenbach;Siedlung;Cham;570
Reichenbach;Siedlung;Kronach;740
Reichenbach;Siedlung;Bad Kissingen;760
Reichenberg;Siedlung;Würzburg;2.170
Reichenkirchen;Siedlung;Erding;530
Reichenschwand;Siedlung;Nürnberger Land;2.120
Reichersbeuern;Siedlung;Bad Tölz-Wolfratshausen;2.020
Reichertshausen;Siedlung;Pfaffenhofen a.d. Ilm;2.260
Reichertshofen;Siedlung;Pfaffenhofen a.d. Ilm;4.170
Reichholzried;Siedlung;Oberallgäu;670
Reichling;Siedlung;Landsberg am Lech;960
Reichmannsdorf;Siedlung;Bamberg;760
Reifenthal;Siedlung;Regensburg;510
Reimlingen;Siedlung;Donau-Ries;1.340
Reinhartshausen;Siedlung;Augsburg;570
Reisbach;Siedlung;Dingolfing-Landau;2.840
Reisch;Siedlung;Landsberg am Lech;550
Reischach;Siedlung;Altötting;1.530
Reischenhart;Siedlung;Rosenheim;810
Reistenhausen - Fechenbach;Siedlung;Miltenberg;2.040
Reithofen;Siedlung;Erding;710
Reit im Winkl;Siedlung;Traunstein;2.120
Reitmehring;Siedlung;Rosenheim;1.460
Reitrain;Siedlung;Miesbach;1.810
Reitsch;Siedlung;Kronach;600
Remlingen;Siedlung;Würzburg;1.480
Rengersricht;Siedlung;Neumarkt i.d. OPf.;650
