Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Oppenau;Siedlung;Ortenaukreis;2.560
Oppenweiler;Siedlung;Rems-Murr-Kreis;3.560
Orschweier;Siedlung;Ortenaukreis;1.620
Orsenhausen;Siedlung;Biberach;790
Orsingen;Siedlung;Konstanz;1.420
Ortenberg;Siedlung;Ortenaukreis;3.290
Öschelbronn;Siedlung;Böblingen;3.700
Öschelbronn;Siedlung;Enzkreis;3.500
Öschingen;Siedlung;Tübingen;2.470
Ostdorf;Siedlung;Zollernalbkreis;1.500
Ostelsheim;Siedlung;Calw;2.370
Osterburken;Siedlung;Neckar-Odenwald-Kreis;4.880
Osterhofen;Siedlung;Ravensburg;500
Ostrach;Siedlung;Sigmaringen;3.540
Östringen;Siedlung;Karlsruhe;6.980
Ötigheim;Siedlung;Rastatt;4.460
Ötisheim;Siedlung;Enzkreis;4.270
Ötlingen;Siedlung;Lörrach;720
Ottenbach;Siedlung;Göppingen;2.100
Ottenbronn;Siedlung;Calw;1.410
Ottendorf;Siedlung;Schwäbisch Hall;850
Ottenhausen;Siedlung;Enzkreis;1.270
Ottenheim;Siedlung;Ortenaukreis;2.710
Ottenhöfen im Schwarzwald;Siedlung;Ortenaukreis;1.770
Ottersdorf;Siedlung;Rastatt;2.280
Otterswang;Siedlung;Biberach;630
Ottersweier;Siedlung;Rastatt;4.050
Ottmarsheim;Siedlung;Ludwigsburg;2.050
Ottoschwanden;Siedlung;Emmendingen;880
Owen (Auen);Siedlung;Esslingen;3.400
Owingen;Siedlung;Bodenseekreis;2.710
Owingen;Siedlung;Zollernalbkreis;1.410
Pattonville-Ost;Siedlung;Ludwigsburg;3.190
Pattonville-West;Siedlung;Ludwigsburg;2.040
Perouse;Siedlung;Böblingen;1.110
Peterzell;Siedlung;Freudenstadt;630
Peterzell;Siedlung;Schwarzwald-Baar-Kreis;1.180
Pfaffenhofen;Siedlung;Heilbronn;1.710
Pfaffenrot;Siedlung;Karlsruhe;2.260
Pfaffenweiler;Siedlung;Breisgau-Hochschwarzwald;2.510
Pfaffenweiler;Siedlung;Schwarzwald-Baar-Kreis;2.180
Pfäffingen;Siedlung;Tübingen;1.230
Pfahlbronn;Siedlung;Rems-Murr-Kreis;1.700
Pfahlheim;Siedlung;Ostalbkreis;1.480
Pfalzgrafenweiler;Siedlung;Freudenstadt;4.240
Pfedelbach;Siedlung;Hohenlohekreis;4.460
Pfeffingen;Siedlung;Zollernalbkreis;2.000
Pfinzweiler;Siedlung;Enzkreis;760
Pfohren;Siedlung;Schwarzwald-Baar-Kreis;1.390
Pforzheim;Siedlung;Pforzheim;99.000
Pfrondorf;Siedlung;Calw;680
Pfrondorf;Siedlung;Tübingen;3.140
Pfronstetten;Siedlung;Reutlingen;560
Pfullendorf;Siedlung;Sigmaringen;9.450
Pfullingen;Siedlung;Reutlingen;17.400
Philippsburg;Siedlung;Karlsruhe;7.150
Pinache;Siedlung;Enzkreis;1.140
Plankstadt;Siedlung;Rhein-Neckar-Kreis;9.580
Plattenhardt;Siedlung;Esslingen;8.320
Plattenwald;Siedlung;Heilbronn;2.820
Pleidelsheim;Siedlung;Ludwigsburg;6.180
Pleutersbach;Siedlung;Rhein-Neckar-Kreis;620
Pliezhausen;Siedlung;Reutlingen;5.390
Plittersdorf;Siedlung;Rastatt;2.870
Plochingen;Siedlung;Esslingen;13.400
Plüderhausen;Siedlung;Rems-Murr-Kreis;8.760
Poltringen;Siedlung;Tübingen;2.160
Pommertsweiler;Siedlung;Ostalbkreis;690
Poppenweiler;Siedlung;Ludwigsburg;4.520
Primisweiler;Siedlung;Ravensburg;1.100
Radolfzell am Bodensee;Siedlung;Konstanz;19.000
Raidwangen;Siedlung;Esslingen;2.030
Rammingen;Siedlung;Alb-Donau-Kreis;1.110
Randegg;Siedlung;Konstanz;1.180
Rangendingen;Siedlung;Zollernalbkreis;4.150
Rastatt;Siedlung;Rastatt;35.200
Ratshausen;Siedlung;Zollernalbkreis;760
Ratzenried;Siedlung;Ravensburg;960
Rauenberg;Siedlung;Rhein-Neckar-Kreis;5.100
Rauenberg;Siedlung;Main-Tauber-Kreis;600
Rauental;Siedlung;Rastatt;1.300
Rauher Kopf;Siedlung;Böblingen;870
Ravensburg;Siedlung;Ravensburg;37.400
Rechberg;Siedlung;Ostalbkreis;1.190
Rechberghausen;Siedlung;Göppingen;5.170
Regglisweiler;Siedlung;Alb-Donau-Kreis;2.080
Reichartshausen;Siedlung;Rhein-Neckar-Kreis;1.970
Reichenau;Siedlung;Konstanz;3.560
Reichenbach (Reichenbach im Täle);Siedlung;Göppingen;1.520
Reichenbach;Siedlung;Ortenaukreis;930
Reichenbach;Siedlung;Ortenaukreis;2.710
Reichenbach;Siedlung;Biberach;550
Reichenbach an der Fils;Siedlung;Esslingen;7.860
Reichenbach unter Rechberg;Siedlung;Göppingen;1.450
Reichenbuch;Siedlung;Neckar-Odenwald-Kreis;580
Reicheneck;Siedlung;Reutlingen;860
Reichenhofen;Siedlung;Ravensburg;610
Reichental;Siedlung;Rastatt;740
Reicholzheim;Siedlung;Main-Tauber-Kreis;1.180
Reihen;Siedlung;Rhein-Neckar-Kreis;2.100
Reilingen;Siedlung;Rhein-Neckar-Kreis;7.130
Reinstetten;Siedlung;Biberach;900
Reiselfingen;Siedlung;Breisgau-Hochschwarzwald;570
Remetschwiel;Siedlung;Waldshut;500
Remmingsheim;Siedlung;Tübingen;2.040
Remshalden (Grunbach - Geradstetten);Siedlung;Rems-Murr-Kreis;12.000
Renchen;Siedlung;Ortenaukreis;4.420
Renfrizhausen;Siedlung;Rottweil;720
Renningen;Siedlung;Böblingen;10.700
Renquishausen;Siedlung;Tuttlingen;720
Rettigheim;Siedlung;Rhein-Neckar-Kreis;2.570
Reudern;Siedlung;Esslingen;2.600
Reusten;Siedlung;Tübingen;920
Reute;Siedlung;Emmendingen;3.000
Reute;Siedlung;Biberach;610
Reute;Siedlung;Ravensburg;2.400
Reutin;Siedlung;Freudenstadt;510
Reutlingen;Siedlung;Reutlingen;92.000
Rexingen;Siedlung;Freudenstadt;1.230
Rheinbischofsheim;Siedlung;Ortenaukreis;2.110
Rheinfelden (Baden);Siedlung;Lörrach;21.900
Rheinhausen;Siedlung;Karlsruhe;2.930
Rheinheim;Siedlung;Waldshut;1.260
Rheinsheim;Siedlung;Karlsruhe;2.660
Rheinstetten (Mörsch - Forchheim);Siedlung;Karlsruhe;16.600
Rheinweiler;Siedlung;Lörrach;1.020
Richen;Siedlung;Heilbronn;1.570
Rickenbach;Siedlung;Waldshut;850
Riedböhringen;Siedlung;Schwarzwald-Baar-Kreis;940
Rieden;Siedlung;Schwäbisch Hall;790
Riederich;Siedlung;Reutlingen;4.170
Riedhausen;Siedlung;Ravensburg;620
Riedheim;Siedlung;Konstanz;1.070
Riedlingen;Siedlung;Biberach;6.640
Riedlingen;Siedlung;Lörrach;500
Riedöschingen;Siedlung;Schwarzwald-Baar-Kreis;630
Riegel am Kaiserstuhl;Siedlung;Emmendingen;3.180
Rielasingen-Worblingen;Siedlung;Konstanz;11.200
Rielingshausen;Siedlung;Ludwigsburg;2.450
Riesbürg;Siedlung;Ostalbkreis;900
Riet;Siedlung;Ludwigsburg;930
Rietenau;Siedlung;Rems-Murr-Kreis;1.070
Rietheim;Siedlung;Schwarzwald-Baar-Kreis;1.060
Rietheim;Siedlung;Tuttlingen;1.480
Rietheim;Siedlung;Reutlingen;710
Rindelbach;Siedlung;Ostalbkreis;740
Ringingen;Siedlung;Zollernalbkreis;990
Ringingen;Siedlung;Alb-Donau-Kreis;1.400
Ringschnait;Siedlung;Biberach;1.240
Ringsheim;Siedlung;Ortenaukreis;2.210
Rippberg;Siedlung;Neckar-Odenwald-Kreis;790
Rippolingen;Siedlung;Waldshut;800
Rißtissen;Siedlung;Alb-Donau-Kreis;1.280
Rittenweier;Siedlung;Rhein-Neckar-Kreis;780
Rittersbach;Siedlung;Neckar-Odenwald-Kreis;670
Robern;Siedlung;Neckar-Odenwald-Kreis;680
Rockenau;Siedlung;Rhein-Neckar-Kreis;660
Röhlingen;Siedlung;Ostalbkreis;1.660
Rohrau;Siedlung;Böblingen;1.620
Rohrbach (Rohrbach am Gießhübel);Siedlung;Heilbronn;1.700
Rohrbronn;Siedlung;Rems-Murr-Kreis;650
Rohrdorf;Siedlung;Calw;1.900
Rohrdorf;Siedlung;Freudenstadt;730
Rohrdorf;Siedlung;Sigmaringen;780
Roigheim;Siedlung;Heilbronn;1.320
Rommelshausen;Siedlung;Rems-Murr-Kreis;8.930
Rosenberg;Siedlung;Ostalbkreis;1.500
Rosenberg;Siedlung;Neckar-Odenwald-Kreis;980
Rosenfeld;Siedlung;Zollernalbkreis;2.480
Rosenharz;Siedlung;Ravensburg;500
Roßwag;Siedlung;Ludwigsburg;1.160
Roßwälden;Siedlung;Göppingen;1.980
Roßwangen;Siedlung;Zollernalbkreis;750
Rot;Siedlung;Rhein-Neckar-Kreis;6.570
Rot am See;Siedlung;Schwäbisch Hall;2.840
Rot an der Rot;Siedlung;Biberach;1.400
Rot bei Laupheim;Siedlung;Biberach;920
Rötenbach;Siedlung;Breisgau-Hochschwarzwald;1.290
Rotenberg;Siedlung;Rhein-Neckar-Kreis;860
Rötenberg;Siedlung;Rottweil;1.330
Rotensol - Neusatz;Siedlung;Calw;1.880
Rotfelden;Siedlung;Calw;1.060
Röt - Schönegründ;Siedlung;Freudenstadt;710
Rottenacker;Siedlung;Alb-Donau-Kreis;2.020
Rottenburg am Neckar;Siedlung;Tübingen;17.600
Röttingen;Siedlung;Ostalbkreis;690
Rottweil;Siedlung;Rottweil;18.800
Rotzel;Siedlung;Waldshut;570
Rübgarten;Siedlung;Reutlingen;1.920
Ruchsen;Siedlung;Heilbronn;610
Rudersberg;Siedlung;Rems-Murr-Kreis;6.650
Ruit;Siedlung;Esslingen;16.700
Ruit;Siedlung;Karlsruhe;1.380
Rulfingen;Siedlung;Sigmaringen;1.040
Rümmingen;Siedlung;Lörrach;1.620
Ruppertshofen;Siedlung;Ostalbkreis;1.300
Ruschweiler;Siedlung;Sigmaringen;620
Rußheim;Siedlung;Karlsruhe;2.400
Rust;Siedlung;Ortenaukreis;3.670
Rutesheim;Siedlung;Böblingen;8.050
Rutesheim-Bahnhof;Siedlung;Böblingen;580
Sachsenhausen;Siedlung;Main-Tauber-Kreis;510
Sachsenheim;Siedlung;Ludwigsburg;13.000
Sachsenweiler;Siedlung;Rems-Murr-Kreis;1.320
Salach;Siedlung;Göppingen;7.590
Salmendingen;Siedlung;Zollernalbkreis;790
Salzert;Siedlung;Lörrach;2.510
Salzstetten;Siedlung;Freudenstadt;1.740
Sandhausen;Siedlung;Rhein-Neckar-Kreis;14.200
Sandweier;Siedlung;Baden-Baden;4.180
Sankt Ilgen;Siedlung;Rhein-Neckar-Kreis;10.300
Sankt Leon;Siedlung;Rhein-Neckar-Kreis;5.970
Sasbach;Siedlung;Ortenaukreis;5.200
Sasbach am Kaiserstuhl;Siedlung;Emmendingen;1.760
Sasbachried;Siedlung;Ortenaukreis;990
Sasbachwalden;Siedlung;Ortenaukreis;1.230
Sattelbach;Siedlung;Neckar-Odenwald-Kreis;740
Satteldorf;Siedlung;Schwäbisch Hall;2.760
Schachen;Siedlung;Waldshut;730
Schafhausen;Siedlung;Böblingen;1.950
Schäftersheim;Siedlung;Main-Tauber-Kreis;710
Schallbach;Siedlung;Lörrach;730
Schallstadt;Siedlung;Breisgau-Hochschwarzwald;3.760
Schanbach;Siedlung;Esslingen;2.610
Schapbach;Siedlung;Freudenstadt;790
Scharenstetten;Siedlung;Alb-Donau-Kreis;770
Scharnhausen;Siedlung;Esslingen;4.320
Schatthausen;Siedlung;Rhein-Neckar-Kreis;1.570
Schechingen;Siedlung;Ostalbkreis;2.240
Scheer;Siedlung;Sigmaringen;1.940
Schefflenz;Siedlung;Neckar-Odenwald-Kreis;2.190
Schelklingen;Siedlung;Alb-Donau-Kreis;3.570
Schellbronn;Siedlung;Enzkreis;1.420
Schemmerberg;Siedlung;Biberach;1.200
Schenkenzell;Siedlung;Rottweil;1.270
Scherzheim;Siedlung;Rastatt;1.040
Schielberg;Siedlung;Karlsruhe;1.050
Schienen;Siedlung;Konstanz;540
Schiltach;Siedlung;Rottweil;3.110
Schlaitdorf;Siedlung;Esslingen;1.800
Schlat;Siedlung;Göppingen;1.680
Schlatt;Siedlung;Breisgau-Hochschwarzwald;1.720
Schlatt;Siedlung;Zollernalbkreis;770
Schlatt unter Krähen;Siedlung;Konstanz;1.100
Schlichten;Siedlung;Rems-Murr-Kreis;810
Schliengen;Siedlung;Lörrach;2.490
Schlier;Siedlung;Ravensburg;890
Schlierbach;Siedlung;Göppingen;3.740
Schlierstadt;Siedlung;Neckar-Odenwald-Kreis;810
Schlossau;Siedlung;Neckar-Odenwald-Kreis;720
Schluchsee;Siedlung;Breisgau-Hochschwarzwald;1.430
Schluttenbach;Siedlung;Karlsruhe;800
Schmalegg;Siedlung;Ravensburg;1.180
Schmie;Siedlung;Enzkreis;680
Schmiechen;Siedlung;Alb-Donau-Kreis;1.030
Schmieheim;Siedlung;Ortenaukreis;1.220
Schnait;Siedlung;Rems-Murr-Kreis;3.120
Schnetzenhausen;Siedlung;Bodenseekreis;840
Schnürpflingen;Siedlung;Alb-Donau-Kreis;1.010
Schöckingen;Siedlung;Ludwigsburg;1.760
Schöllbronn;Siedlung;Karlsruhe;2.960
Schollbrunn;Siedlung;Neckar-Odenwald-Kreis;630
Schömberg;Siedlung;Calw;3.990
Schömberg;Siedlung;Zollernalbkreis;3.210
Schonach im Schwarzwald;Siedlung;Schwarzwald-Baar-Kreis;3.480
Schönaich;Siedlung;Böblingen;9.540
Schönau;Siedlung;Rhein-Neckar-Kreis;2.910
Schönau im Schwarzwald;Siedlung;Lörrach;2.210
Schönbronn;Siedlung;Calw;650
Schönbrunn;Siedlung;Rhein-Neckar-Kreis;610
Schönebürg;Siedlung;Biberach;1.010
Schönfeld;Siedlung;Main-Tauber-Kreis;650
Schönwald im Schwarzwald;Siedlung;Schwarzwald-Baar-Kreis;1.810
Schopfheim;Siedlung;Lörrach;13.600
Schopfloch;Siedlung;Freudenstadt;1.500
Schopfloch;Siedlung;Esslingen;660
Schornbach;Siedlung;Rems-Murr-Kreis;1.590
Schorndorf;Siedlung;Rems-Murr-Kreis;28.300
Schörzingen;Siedlung;Zollernalbkreis;1.360
Schozach;Siedlung;Heilbronn;790
Schramberg;Siedlung;Rottweil;7.410
Schriesheim;Siedlung;Rhein-Neckar-Kreis;12.400
Schrozberg;Siedlung;Schwäbisch Hall;3.300
Schura;Siedlung;Tuttlingen;1.600
Schuttern;Siedlung;Ortenaukreis;1.310
Schuttertal;Siedlung;Ortenaukreis;950
Schutterwald;Siedlung;Ortenaukreis;7.120
Schutterzell;Siedlung;Ortenaukreis;730
Schützingen;Siedlung;Enzkreis;930
Schwabbach;Siedlung;Hohenlohekreis;1.330
Schwabhausen;Siedlung;Main-Tauber-Kreis;560
Schwäbisch Gmünd;Siedlung;Ostalbkreis;40.100
Schwäbisch Hall;Siedlung;Schwäbisch Hall;23.000
Schwabsberg;Siedlung;Ostalbkreis;950
Schwaigern;Siedlung;Heilbronn;5.890
Schwaikheim;Siedlung;Rems-Murr-Kreis;9.270
Schwalldorf;Siedlung;Tübingen;760
Schwarzach;Siedlung;Neckar-Odenwald-Kreis;2.340
Schwarzach;Siedlung;Rastatt;1.680
Schwarzenbach;Siedlung;Ravensburg;1.880
Schwarzenberg;Siedlung;Calw;890
Schweigern;Siedlung;Main-Tauber-Kreis;940
Schweighausen;Siedlung;Ortenaukreis;620
Schweighof;Siedlung;Breisgau-Hochschwarzwald;640
Schweinberg;Siedlung;Neckar-Odenwald-Kreis;660
Schweinhausen;Siedlung;Biberach;610
Schwendi;Siedlung;Biberach;2.290
Schwenningen;Siedlung;Sigmaringen;1.600
Schwenningen (Schwenningen am Neckar);Siedlung;Schwarzwald-Baar-Kreis;31.800
Schwerzen;Siedlung;Waldshut;1.080
Schwetzingen;Siedlung;Rhein-Neckar-Kreis;21.100
Schwieberdingen;Siedlung;Ludwigsburg;10.900
Schwörstadt;Siedlung;Lörrach;1.560
Sechselberg;Siedlung;Rems-Murr-Kreis;920
Seckach;Siedlung;Neckar-Odenwald-Kreis;2.310
Seckenheim;Siedlung;Mannheim;12.300
Seebach;Siedlung;Ortenaukreis;800
Seebronn;Siedlung;Tübingen;1.680
Seedorf;Siedlung;Rottweil;2.030
Seefelden;Siedlung;Breisgau-Hochschwarzwald;1.060
Seelbach;Siedlung;Ortenaukreis;3.960
Seibranz;Siedlung;Ravensburg;860
Seißen;Siedlung;Alb-Donau-Kreis;770
Seißen-Steigziegelhütte;Siedlung;Alb-Donau-Kreis;570
Seitingen-Oberflacht;Siedlung;Tuttlingen;2.320
Selbach;Siedlung;Rastatt;1.500
Sennfeld;Siedlung;Neckar-Odenwald-Kreis;1.100
Serres;Siedlung;Enzkreis;770
Sersheim;Siedlung;Ludwigsburg;5.250
Setzingen;Siedlung;Alb-Donau-Kreis;630
Sexau;Siedlung;Emmendingen;2.940
Sickenhausen;Siedlung;Reutlingen;1.940
Sickingen;Siedlung;Zollernalbkreis;960
Siegelsbach;Siedlung;Heilbronn;1.620
Sielmingen;Siedlung;Esslingen;7.320
Siglingen;Siedlung;Heilbronn;810
Sigmaringen;Siedlung;Sigmaringen;13.200
Sigmaringendorf;Siedlung;Sigmaringen;3.610
Sigmarswangen;Siedlung;Rottweil;810
Silberberg;Siedlung;Böblingen;900
Silberstreifen;Siedlung;Karlsruhe;840
Simmersfeld;Siedlung;Calw;1.090
Simmozheim;Siedlung;Calw;2.870
Sindeldorf;Siedlung;Hohenlohekreis;540
Sindelfingen;Siedlung;Böblingen;56.600
Sindringen;Siedlung;Hohenlohekreis;860
Singen (Hohentwiel);Siedlung;Konstanz;36.500
Sinsheim;Siedlung;Rhein-Neckar-Kreis;17.500
Sinzheim;Siedlung;Rastatt;7.620
Sipplingen;Siedlung;Bodenseekreis;1.970
Sirchingen;Siedlung;Reutlingen;930
Söhnstetten;Siedlung;Heidenheim;1.650
Sölden;Siedlung;Breisgau-Hochschwarzwald;1.210
Söllingen;Siedlung;Rastatt;1.240
Sommenhardt;Siedlung;Calw;820
Sonderbuch;Siedlung;Alb-Donau-Kreis;610
Sontheim;Siedlung;Alb-Donau-Kreis;1.570
Sontheim an der Brenz;Siedlung;Heidenheim;4.980
Sontheim im Stubental;Siedlung;Heidenheim;540
Spaichingen;Siedlung;Tuttlingen;12.200
Sparwiesen;Siedlung;Göppingen;1.350
Spechbach;Siedlung;Rhein-Neckar-Kreis;1.670
Spessart;Siedlung;Karlsruhe;2.880
Spiegelberg;Siedlung;Rems-Murr-Kreis;1.050
Spielberg;Siedlung;Karlsruhe;2.710
Spielberg;Siedlung;Calw;1.100
Spöck;Siedlung;Karlsruhe;4.320
Spraitbach;Siedlung;Ostalbkreis;3.000
Stadelhofen;Siedlung;Ortenaukreis;1.290
Stafflangen;Siedlung;Biberach;1.180
Staffort;Siedlung;Karlsruhe;1.940
Stahringen;Siedlung;Konstanz;1.270
Staig;Siedlung;Alb-Donau-Kreis;1.870
Staig;Siedlung;Ravensburg;1.010
Stammheim;Siedlung;Calw;4.040
Staufenberg;Siedlung;Rastatt;1.540
Staufen im Breisgau;Siedlung;Breisgau-Hochschwarzwald;5.680
St. Blasien;Siedlung;Waldshut;2.720
Stebbach;Siedlung;Heilbronn;1.330
Stefansfeld;Siedlung;Bodenseekreis;920
Stegen;Siedlung;Breisgau-Hochschwarzwald;2.330
Stein;Siedlung;Enzkreis;4.470
Stein;Siedlung;Zollernalbkreis;920
Steinach;Siedlung;Ortenaukreis;2.470
Steinach;Siedlung;Rems-Murr-Kreis;940
Stein am Kocher;Siedlung;Heilbronn;2.380
Steinbach;Siedlung;Rems-Murr-Kreis;1.380
Steinbach;Siedlung;Main-Tauber-Kreis;550
Steinbach - Neuweiler;Siedlung;Baden-Baden;7.800
Steinberg;Siedlung;Alb-Donau-Kreis;770
Steinegg;Siedlung;Enzkreis;890
Steinen;Siedlung;Lörrach;5.140
Steinenberg;Siedlung;Rems-Murr-Kreis;1.580
Steinenbronn;Siedlung;Böblingen;6.010
Steinenkirch;Siedlung;Göppingen;530
Steinenstadt;Siedlung;Breisgau-Hochschwarzwald;1.260
Steinhausen an der Rottum;Siedlung;Biberach;550
Steinheim am Albuch;Siedlung;Heidenheim;6.050
Steinheim an der Murr;Siedlung;Ludwigsburg;7.880
Steinhilben;Siedlung;Reutlingen;1.230
Steinmauern;Siedlung;Rastatt;2.920
Steißlingen;Siedlung;Konstanz;4.310
Sternenfels;Siedlung;Enzkreis;1.790
Stetten;Siedlung;Bodenseekreis;930
Stetten;Siedlung;Esslingen;5.540
Stetten;Siedlung;Rems-Murr-Kreis;5.810
Stetten;Siedlung;Rottweil;650
Stetten;Siedlung;Biberach;950
Stetten am Heuchelberg;Siedlung;Heilbronn;1.870
Stetten am kalten Markt;Siedlung;Sigmaringen;2.900
Stetten an der Donau;Siedlung;Tuttlingen;720
Stetten bei Haigerloch;Siedlung;Zollernalbkreis;1.650
Stetten unter Holstein;Siedlung;Zollernalbkreis;640
Stettfeld;Siedlung;Karlsruhe;2.180
St. Georgen im Schwarzwald;Siedlung;Schwarzwald-Baar-Kreis;9.490
Stimpfach;Siedlung;Schwäbisch Hall;1.200
St. Märgen;Siedlung;Breisgau-Hochschwarzwald;1.060
St. Nikolaus;Siedlung;Freiburg im Breisgau;580
Stockach;Siedlung;Konstanz;9.020
Stockheim;Siedlung;Heilbronn;1.000
Stödtlen;Siedlung;Ostalbkreis;770
Stollhofen;Siedlung;Rastatt;1.410
St. Peter;Siedlung;Breisgau-Hochschwarzwald;1.760
Straßberg;Siedlung;Zollernalbkreis;2.270
Streichen;Siedlung;Zollernalbkreis;560
Strümpfelbach;Siedlung;Rems-Murr-Kreis;850
Strümpfelbach;Siedlung;Rems-Murr-Kreis;2.390
Strümpfelbrunn;Siedlung;Neckar-Odenwald-Kreis;1.110
Stühlingen;Siedlung;Waldshut;1.780
Stupferich;Siedlung;Karlsruhe Stadt;2.700
Stuttgart;Siedlung;Stuttgart;582.200
Sulgen;Siedlung;Rottweil;6.360
Sulz;Siedlung;Ortenaukreis;3.360
Sulz am Eck;Siedlung;Calw;1.670
Sulz am Neckar;Siedlung;Rottweil;4.070
Sulzbach (Sulzbach am Kocher);Siedlung;Schwäbisch Hall;1.210
Sulzbach;Siedlung;Karlsruhe;940
Sulzbach;Siedlung;Rastatt;1.340
Sulzbach;Siedlung;Neckar-Odenwald-Kreis;1.730
Sulzbach;Siedlung;Rhein-Neckar-Kreis;2.040
Sulzbach an der Murr;Siedlung;Rems-Murr-Kreis;4.220
Sulzburg;Siedlung;Breisgau-Hochschwarzwald;1.790
Sulzdorf;Siedlung;Schwäbisch Hall;2.510
Sulzfeld;Siedlung;Karlsruhe;4.530
Sunthausen;Siedlung;Schwarzwald-Baar-Kreis;780
Suppingen;Siedlung;Alb-Donau-Kreis;920
Süßen;Siedlung;Göppingen;9.550
Täbingen;Siedlung;Zollernalbkreis;520
Tailfingen;Siedlung;Böblingen;1.400
Tailfingen - Truchtelfingen;Siedlung;Zollernalbkreis;14.300
Tairnbach;Siedlung;Rhein-Neckar-Kreis;1.110
Taläcker;Siedlung;Hohenlohekreis;2.900
Talheim;Siedlung;Heilbronn;4.630
Talheim;Siedlung;Tuttlingen;1.170
Talheim;Siedlung;Schwäbisch Hall;920
Talheim;Siedlung;Freudenstadt;2.550
Talheim;Siedlung;Tübingen;1.690
Tamm;Siedlung;Ludwigsburg;12.000
Tannenkirch;Siedlung;Lörrach;650
Tannhausen;Siedlung;Ostalbkreis;1.530
Tannhausen;Siedlung;Ravensburg;570
Tannheim;Siedlung;Biberach;2.080
Tannheim;Siedlung;Schwarzwald-Baar-Kreis;1.310
Tauberbischofsheim;Siedlung;Main-Tauber-Kreis;8.250
Temmenhausen;Siedlung;Alb-Donau-Kreis;600
Tengen;Siedlung;Konstanz;1.200
Teningen;Siedlung;Emmendingen;7.990
Tennenbronn;Siedlung;Rottweil;2.010
Tettnang;Siedlung;Bodenseekreis;10.300
Thalheim;Siedlung;Sigmaringen;600
Thanheim;Siedlung;Zollernalbkreis;930
Thomashardt;Siedlung;Esslingen;1.110
Tiefenbach;Siedlung;Biberach;500
Tiefenbach;Siedlung;Heilbronn;620
Tiefenbach;Siedlung;Schwäbisch Hall;960
Tiefenbach;Siedlung;Karlsruhe;1.180
Tiefenbronn;Siedlung;Enzkreis;2.320
Tiengen;Siedlung;Freiburg im Breisgau;3.290
Tiengen;Siedlung;Waldshut;8.110
Tiergarten;Siedlung;Ortenaukreis;800
Tieringen;Siedlung;Zollernalbkreis;1.030
Tischardt;Siedlung;Esslingen;1.160
Titisee;Siedlung;Breisgau-Hochschwarzwald;1.250
Todtmoos;Siedlung;Waldshut;1.030
Todtnau;Siedlung;Lörrach;2.100
Tomerdingen;Siedlung;Alb-Donau-Kreis;1.630
Trailfingen;Siedlung;Reutlingen;550
Treffelhausen;Siedlung;Göppingen;1.200
Treschklingen;Siedlung;Heilbronn;800
Triberg im Schwarzwald;Siedlung;Schwarzwald-Baar-Kreis;3.410
Trichtingen;Siedlung;Rottweil;870
Trienz;Siedlung;Neckar-Odenwald-Kreis;800
Trillfingen;Siedlung;Zollernalbkreis;1.350
Trochtelfingen;Siedlung;Reutlingen;3.270
Trochtelfingen;Siedlung;Ostalbkreis;760
Trossingen;Siedlung;Tuttlingen;13.400
Tübingen;Siedlung;Tübingen;66.900
Tumlingen;Siedlung;Freudenstadt;1.010
Tüngental;Siedlung;Schwäbisch Hall;1.060
Tuningen;Siedlung;Schwarzwald-Baar-Kreis;2.800
Tunsel;Siedlung;Breisgau-Hochschwarzwald;1.260
Türkheim;Siedlung;Göppingen;810
Tutschfelden;Siedlung;Emmendingen;670
Tuttlingen;Siedlung;Tuttlingen;27.700
Twielfeld;Siedlung;Konstanz;590
Überauchen;Siedlung;Schwarzwald-Baar-Kreis;1.040
Überberg;Siedlung;Calw;510
Überlingen;Siedlung;Bodenseekreis;16.700
Überlingen am Ried;Siedlung;Konstanz;1.640
Ubstadt;Siedlung;Karlsruhe;4.260
Uhingen;Siedlung;Göppingen;10.600
Ühlingen;Siedlung;Waldshut;1.030
Uissigheim;Siedlung;Main-Tauber-Kreis;590
Ulm;Siedlung;Ulm;86.300
Ulm;Siedlung;Ortenaukreis;1.720
Umkirch;Siedlung;Breisgau-Hochschwarzwald;5.170
Ummendorf;Siedlung;Biberach;3.550
Ummenhofen;Siedlung;Schwäbisch Hall;520
Unadingen;Siedlung;Breisgau-Hochschwarzwald;970
Undingen;Siedlung;Reutlingen;2.320
Unlingen;Siedlung;Biberach;1.480
Unteralpfen;Siedlung;Waldshut;760
Unterankenreute;Siedlung;Ravensburg;1.320
Unterbalbach;Siedlung;Main-Tauber-Kreis;1.550
Unterbalzheim;Siedlung;Alb-Donau-Kreis;1.220
Unterböhringen;Siedlung;Göppingen;960
Unterbrüden;Siedlung;Rems-Murr-Kreis;1.860
Unterdeutstetten;Siedlung;Schwäbisch Hall;1.180
Unterdigisheim;Siedlung;Zollernalbkreis;580
Unterdorf;Siedlung;Rhein-Neckar-Kreis;1.010
Untereisesheim;Siedlung;Heilbronn;4.060
Unterensingen;Siedlung;Esslingen;4.510
Unterentersbach;Siedlung;Ortenaukreis;600
Unteressendorf;Siedlung;Biberach;510
Untergimpern;Siedlung;Rhein-Neckar-Kreis;550
Unterglottertal;Siedlung;Breisgau-Hochschwarzwald;2.360
Untergriesheim;Siedlung;Heilbronn;1.260
Untergrombach;Siedlung;Karlsruhe;5.790
