Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Lancken-Granitz;Gemeinde;Vorpommern-Rügen;331;401;389;405
Langen Brütz;Gemeinde;Ludwigslust-Parchim;504;550;486;471
Lärz;Gemeinde;Mecklenburgische Seenplatte;652;589;543;510
Lassan;Stadt;Vorpommern-Greifswald;1.980;1.811;1.579;1.518
Leezen;Gemeinde;Ludwigslust-Parchim;1.798;2.198;2.173;2.203
Leizen;Gemeinde;Mecklenburgische Seenplatte;532;527;470;489
Lelkendorf;Gemeinde;Landkreis Rostock;697;660;503;450
Leopoldshagen;Gemeinde;Vorpommern-Greifswald;825;835;726;672
Leussow;Gemeinde;Ludwigslust-Parchim;338;329;279;256
Levenhagen;Gemeinde;Vorpommern-Greifswald;405;423;399;395
Lewitzrand;Gemeinde;Ludwigslust-Parchim;1.656;1.698;1.489;1.413
Liepgarten;Gemeinde;Vorpommern-Greifswald;840;942;788;760
Lietzow;Gemeinde;Vorpommern-Rügen;318;302;262;261
Lindenberg;Gemeinde;Mecklenburgische Seenplatte;310;290;236;225
Lindetal;Gemeinde;Mecklenburgische Seenplatte;1.445;1.416;1.168;1.181
Lindholz;Gemeinde;Vorpommern-Rügen;900;787;687;641
Löbnitz;Gemeinde;Vorpommern-Rügen;835;790;630;617
Löcknitz;Gemeinde;Vorpommern-Greifswald;3.413;3.160;3.070;3.192
Lockwisch;Gemeinde;Nordwestmecklenburg;288;358;400;377
Loddin;Gemeinde;Vorpommern-Greifswald;960;1.007;1.023;969
Lohme;Gemeinde;Vorpommern-Rügen;623;621;466;460
Lohmen;Gemeinde;Landkreis Rostock;840;851;785;768
Loissin;Gemeinde;Vorpommern-Greifswald;566;840;798;773
Loitz;Stadt;Vorpommern-Greifswald;5.671;5.463;4.586;4.420
Lübberstorf;Gemeinde;Nordwestmecklenburg;311;254;217;212
Lübesse;Gemeinde;Ludwigslust-Parchim;538;826;720;712
Lüblow;Gemeinde;Ludwigslust-Parchim;699;722;605;577
Lubmin;Gemeinde;Vorpommern-Greifswald;1.516;1.897;1.991;2.120
Lübow;Gemeinde;Nordwestmecklenburg;1.674;1.762;1.537;1.534
Lübs;Gemeinde;Vorpommern-Greifswald;465;455;401;352
Lübstorf;Gemeinde;Nordwestmecklenburg;1.488;1.600;1.507;1.446
Lübtheen;Stadt;Ludwigslust-Parchim;5.268;5.150;4.602;4.784
Lübz;Stadt;Ludwigslust-Parchim;7.911;7.399;6.432;6.281
Luckow;Gemeinde;Vorpommern-Greifswald;752;733;644;589
Lüdersdorf;Gemeinde;Nordwestmecklenburg;2.167;4.711;5.101;5.315
Lüdershagen;Gemeinde;Vorpommern-Rügen;631;614;586;572
Ludorf;Gemeinde;Mecklenburgische Seenplatte;447;519;487;480
Ludwigslust;Stadt;Ludwigslust-Parchim;13.694;13.355;11.916;12.255
Lühburg;Gemeinde;Landkreis Rostock;298;289;225;210
Lühmannsdorf;Gemeinde;Vorpommern-Greifswald;668;728;689;669
Lüssow;Gemeinde;Landkreis Rostock;1.209;1.083;955;936
Lüssow;Gemeinde;Vorpommern-Rügen;736;936;807;844
Lütow;Gemeinde;Vorpommern-Greifswald;330;372;379;371
Lüttow-Valluhn;Gemeinde;Ludwigslust-Parchim;592;741;803;850
Lützow;Gemeinde;Nordwestmecklenburg;1.448;1.658;1.525;1.468
Malchin;Stadt;Mecklenburgische Seenplatte;10.580;9.628;7.802;7.614
Malchow;Stadt;Mecklenburgische Seenplatte;7.856;7.503;6.718;6.582
Malk Göhren;Gemeinde;Ludwigslust-Parchim;502;565;456;424
Malliß;Gemeinde;Ludwigslust-Parchim;1.649;1.507;1.261;1.150
Marlow;Stadt;Vorpommern-Rügen;5.407;5.468;4.748;4.588
Marnitz;Gemeinde;Ludwigslust-Parchim;942;843;795;768
Massow;Gemeinde;Mecklenburgische Seenplatte;282;240;202;191
Medow;Gemeinde;Vorpommern-Greifswald;678;654;572;533
Meesiger;Gemeinde;Mecklenburgische Seenplatte;283;292;244;225
Meiersberg;Gemeinde;Vorpommern-Greifswald;447;505;427;418
Mellenthin;Gemeinde;Vorpommern-Greifswald;447;510;473;441
Melz;Gemeinde;Mecklenburgische Seenplatte;336;392;359;348
Menzendorf;Gemeinde;Nordwestmecklenburg;260;271;253;247
Mesekenhagen;Gemeinde;Vorpommern-Greifswald;826;1.021;1.067;1.008
Mestlin;Gemeinde;Ludwigslust-Parchim;1.128;1.068;786;740
Metelsdorf;Gemeinde;Nordwestmecklenburg;357;429;464;484
Middelhagen;Gemeinde;Vorpommern-Rügen;493;585;572;603
Millienhagen-Oebelitz;Gemeinde;Vorpommern-Rügen;446;428;369;342
Milow;Gemeinde;Ludwigslust-Parchim;499;504;409;402
Mirow;Stadt;Mecklenburgische Seenplatte;5.009;4.654;4.217;3.988
Mistorf;Gemeinde;Landkreis Rostock;750;727;664;658
Möllenbeck;Gemeinde;Mecklenburgische Seenplatte;863;834;723;719
Möllenbeck;Gemeinde;Ludwigslust-Parchim;265;261;209;184
Möllenhagen;Gemeinde;Mecklenburgische Seenplatte;2.258;2.069;1.663;1.514
Mölln;Gemeinde;Mecklenburgische Seenplatte;724;702;550;508
Mölschow;Gemeinde;Vorpommern-Greifswald;685;862;801;794
Moltzow;Gemeinde;Mecklenburgische Seenplatte;1.145;1.002;906;903
Mönchhagen;Gemeinde;Landkreis Rostock;635;1.052;1.111;1.210
Mönkebude;Gemeinde;Vorpommern-Greifswald;...;809;751;751
Moraas;Gemeinde;Ludwigslust-Parchim;548;561;483;471
Muchow;Gemeinde;Ludwigslust-Parchim;440;405;326;290
Mühlen Eichsen;Gemeinde;Nordwestmecklenburg;881;1.020;970;981
Mühl Rosin;Gemeinde;Landkreis Rostock;957;1.210;1.075;1.062
Murchin;Gemeinde;Vorpommern-Greifswald;902;965;807;833
Mustin;Gemeinde;Ludwigslust-Parchim;541;549;426;389
Nadrensee;Gemeinde;Vorpommern-Greifswald;468;423;365;377
Neddemin;Gemeinde;Mecklenburgische Seenplatte;282;360;334;336
Neetzka;Gemeinde;Mecklenburgische Seenplatte;320;304;253;222
Neetzow-Liepen;Gemeinde;Vorpommern-Greifswald;1.068;1.037;906;843
Neu Bartelshagen;Gemeinde;Vorpommern-Rügen;445;428;323;303
Neu Boltenhagen;Gemeinde;Vorpommern-Greifswald;649;665;616;610
Neubrandenburg;Stadt;Mecklenburgische Seenplatte;80.483;71.723;64.111;63.602
Neubukow;Stadt;Landkreis Rostock;4.783;4.394;3.970;3.826
Neuburg;Gemeinde;Nordwestmecklenburg;2.233;2.218;2.075;2.068
Neuenkirchen;Gemeinde;Mecklenburgische Seenplatte;973;1.277;1.136;1.125
Neuenkirchen;Gemeinde;Vorpommern-Rügen;478;448;336;301
Neuenkirchen (Amt Anklam-Land);Gemeinde;Vorpommern-Greifswald;373;342;251;222
Neuenkirchen (Amt Landhagen);Gemeinde;Vorpommern-Greifswald;1.533;2.179;2.297;2.373
Neu Gülze;Gemeinde;Ludwigslust-Parchim;578;769;783;774
Neukalen;Stadt;Mecklenburgische Seenplatte;2.512;2.348;1.905;1.779
Neu Kaliß;Gemeinde;Ludwigslust-Parchim;2.153;2.213;2.004;1.974
Neukloster;Stadt;Nordwestmecklenburg;4.634;4.292;3.891;3.863
Neu Kosenow;Gemeinde;Vorpommern-Greifswald;674;656;549;500
Neu Poserin;Gemeinde;Ludwigslust-Parchim;770;644;553;519
Neustadt-Glewe;Stadt;Ludwigslust-Parchim;7.542;7.132;6.511;6.748
Neustrelitz;Stadt;Mecklenburgische Seenplatte;24.471;23.139;20.420;20.504
Neverin;Gemeinde;Mecklenburgische Seenplatte;894;1.166;1.063;1.019
Nieden;Gemeinde;Vorpommern-Greifswald;203;211;180;167
Niendorf;Gemeinde;Nordwestmecklenburg;300;338;322;317
Nienhagen;Gemeinde;Landkreis Rostock;721;1.813;1.861;2.020
Niepars;Gemeinde;Vorpommern-Rügen;2.136;2.198;1.847;1.810
Nossendorf;Gemeinde;Mecklenburgische Seenplatte;933;916;727;728
Nossentiner Hütte;Gemeinde;Mecklenburgische Seenplatte;607;683;693;683
Nostorf;Gemeinde;Ludwigslust-Parchim;994;994;925;2.280
Nustrow;Gemeinde;Landkreis Rostock;172;185;161;144
Obere Warnow (Grebbin - Herzberg);Gemeinde;Ludwigslust-Parchim;1.146;1.022;823;782
Pampow;Gemeinde;Ludwigslust-Parchim;1.426;2.703;2.936;2.943
Pantelitz;Gemeinde;Vorpommern-Rügen;674;729;716;759
Papendorf;Gemeinde;Landkreis Rostock;1.228;2.273;2.433;2.530
Papendorf;Gemeinde;Vorpommern-Greifswald;335;311;258;223
Papenhagen;Gemeinde;Vorpommern-Rügen;560;637;566;552
Parchim;Stadt;Ludwigslust-Parchim;21.379;20.372;17.956;17.918
Parchtitz;Gemeinde;Vorpommern-Rügen;717;816;761;784
Pasewalk;Stadt;Vorpommern-Greifswald;13.932;12.619;10.674;10.535
Passee;Gemeinde;Nordwestmecklenburg;258;213;184;175
Passow;Gemeinde;Ludwigslust-Parchim;821;836;684;676
Pätow-Steegen;Gemeinde;Ludwigslust-Parchim;417;420;381;388
Patzig;Gemeinde;Vorpommern-Rügen;422;509;476;473
Peenehagen;Gemeinde;Mecklenburgische Seenplatte;1.143;1.205;1.070;1.078
Peenemünde;Gemeinde;Vorpommern-Greifswald;679;419;279;249
Penkow;Gemeinde;Mecklenburgische Seenplatte;281;304;290;284
Penkun;Stadt;Vorpommern-Greifswald;2.300;2.233;1.951;1.899
Penzin;Gemeinde;Landkreis Rostock;155;171;149;138
Penzlin;Stadt;Mecklenburgische Seenplatte;4.761;4.711;4.347;4.248
Perlin;Gemeinde;Nordwestmecklenburg;414;416;364;380
Petersdorf;Gemeinde;Mecklenburgische Seenplatte;181;180;165;154
Picher;Gemeinde;Ludwigslust-Parchim;753;765;661;643
Pingelshagen;Gemeinde;Nordwestmecklenburg;483;606;532;534
Pinnow;Gemeinde;Ludwigslust-Parchim;1.346;2.057;1.893;1.933
Plaaz;Gemeinde;Landkreis Rostock;881;927;802;778
Plate;Gemeinde;Ludwigslust-Parchim;2.790;3.800;3.373;3.315
Plau am See;Stadt;Ludwigslust-Parchim;7.343;7.131;6.167;6.055
Plöwen;Gemeinde;Vorpommern-Greifswald;319;317;290;409
Plüschow;Gemeinde;Nordwestmecklenburg;617;586;508;495
Pokrent;Gemeinde;Nordwestmecklenburg;674;793;685;684
Pölchow;Gemeinde;Landkreis Rostock;605;938;898;938
Polzow;Gemeinde;Vorpommern-Greifswald;251;271;244;237
Poppendorf;Gemeinde;Landkreis Rostock;420;743;667;699
Poseritz;Gemeinde;Vorpommern-Rügen;1.270;1.237;1.069;1.012
Postlow;Gemeinde;Vorpommern-Greifswald;469;452;339;322
Pragsdorf;Gemeinde;Mecklenburgische Seenplatte;570;549;507;475
Prebberede;Gemeinde;Landkreis Rostock;886;873;798;752
Preetz;Gemeinde;Vorpommern-Rügen;743;1.044;1.008;1.040
Prerow;Gemeinde;Vorpommern-Rügen;1.820;1.779;1.553;1.498
Priborn;Gemeinde;Mecklenburgische Seenplatte;533;450;360;352
Priepert;Gemeinde;Mecklenburgische Seenplatte;300;309;326;326
Pripsleben;Gemeinde;Mecklenburgische Seenplatte;333;292;266;243
Prislich;Gemeinde;Ludwigslust-Parchim;833;843;726;689
Pritzier;Gemeinde;Ludwigslust-Parchim;591;509;488;430
Prohn;Gemeinde;Vorpommern-Rügen;1.359;1.946;1.961;2.066
Pruchten;Gemeinde;Vorpommern-Rügen;645;704;734;702
Pudagla;Gemeinde;Vorpommern-Greifswald;378;436;429;454
Putbus;Stadt;Vorpommern-Rügen;5.044;4.919;4.373;4.370
Putgarten;Gemeinde;Vorpommern-Rügen;300;289;218;210
Raben Steinfeld;Gemeinde;Ludwigslust-Parchim;723;1.222;1.067;1.021
Ralswiek;Gemeinde;Vorpommern-Rügen;406;288;238;230
Rambin;Gemeinde;Vorpommern-Rügen;995;1.099;991;938
Ramin;Gemeinde;Vorpommern-Greifswald;738;701;674;660
Rankwitz;Gemeinde;Vorpommern-Greifswald;663;691;647;581
Rappin;Gemeinde;Vorpommern-Rügen;437;414;331;314
Rastow;Gemeinde;Ludwigslust-Parchim;1.776;2.062;1.913;1.909
Rechlin;Gemeinde;Mecklenburgische Seenplatte;2.234;2.415;2.141;2.027
Reddelich;Gemeinde;Landkreis Rostock;557;830;886;921
Redefin;Gemeinde;Ludwigslust-Parchim;575;592;537;550
Rehna;Stadt;Nordwestmecklenburg;3.333;3.611;3.577;3.507
Reimershagen;Gemeinde;Landkreis Rostock;505;504;440;406
Rerik;Stadt;Landkreis Rostock;2.317;2.384;2.223;2.151
Retschow;Gemeinde;Landkreis Rostock;784;1.010;953;972
Ribnitz-Damgarten;Stadt;Vorpommern-Rügen;17.541;17.131;15.133;15.155
Richtenberg;Stadt;Vorpommern-Rügen;1.716;1.559;1.414;1.362
Rieps;Gemeinde;Nordwestmecklenburg;326;380;364;346
Ritzerow;Gemeinde;Mecklenburgische Seenplatte;511;524;434;401
Röbel/Müritz;Stadt;Mecklenburgische Seenplatte;6.076;5.654;5.212;5.129
Röckwitz;Gemeinde;Mecklenburgische Seenplatte;342;340;295;275
Roduchelstorf;Gemeinde;Nordwestmecklenburg;270;276;243;242
Roggendorf;Gemeinde;Nordwestmecklenburg;911;1.072;1.017;1.005
Roggenstorf;Gemeinde;Nordwestmecklenburg;458;458;466;436
Roggentin;Gemeinde;Landkreis Rostock;910;2.166;2.640;2.680
Rögnitz;Gemeinde;Nordwestmecklenburg;233;220;191;196
Rollwitz;Gemeinde;Vorpommern-Greifswald;1.127;1.156;974;925
Rom;Gemeinde;Ludwigslust-Parchim;929;943;822;802
Rosenow;Gemeinde;Mecklenburgische Seenplatte;1.285;1.249;982;969
Rossin;Gemeinde;Vorpommern-Greifswald;185;188;167;178
Rossow;Gemeinde;Vorpommern-Greifswald;557;536;447;440
Rostock;Kreisfreie Stadt;Rostock;227.535;198.964;200.265;206.011
Rothemühl;Gemeinde;Vorpommern-Greifswald;347;384;323;301
Rothenklempenow;Gemeinde;Vorpommern-Greifswald;771;797;652;631
Rövershagen;Gemeinde;Landkreis Rostock;2.045;2.410;2.494;2.631
Rubenow;Gemeinde;Vorpommern-Greifswald;791;855;833;791
Rubkow;Gemeinde;Vorpommern-Greifswald;812;764;681;645
Rühn;Gemeinde;Landkreis Rostock;615;680;632;619
Rukieten;Gemeinde;Landkreis Rostock;305;365;295;302
Rüting;Gemeinde;Nordwestmecklenburg;537;614;537;545
Saal;Gemeinde;Vorpommern-Rügen;2.094;2.010;1.560;1.474
Sagard;Gemeinde;Vorpommern-Rügen;3.563;3.050;2.474;2.511
Samtens;Gemeinde;Vorpommern-Rügen;2.356;2.276;1.999;2.011
Sanitz;Gemeinde;Landkreis Rostock;5.092;5.926;5.700;5.749
Sarmstorf;Gemeinde;Landkreis Rostock;452;524;518;504
Sarnow;Gemeinde;Vorpommern-Greifswald;571;515;443;407
Sarow;Gemeinde;Mecklenburgische Seenplatte;988;964;741;701
Sassen-Trantow;Gemeinde;Vorpommern-Greifswald;1.113;1.089;915;855
Sassnitz;Stadt;Vorpommern-Rügen;12.241;11.468;9.749;9.560
Satow;Gemeinde;Landkreis Rostock;5.548;5.963;5.539;5.516
Sauzin;Gemeinde;Vorpommern-Greifswald;297;412;407;440
Schaprode;Gemeinde;Vorpommern-Rügen;626;568;476;434
Schildetal;Gemeinde;Nordwestmecklenburg;768;847;832;763
Schlagsdorf;Gemeinde;Nordwestmecklenburg;1.497;1.176;1.097;1.124
Schlemmin;Gemeinde;Vorpommern-Rügen;332;347;299;285
Schloen-Dratow;Gemeinde;Mecklenburgische Seenplatte;704;861;857;854
Schmatzin;Gemeinde;Vorpommern-Greifswald;406;398;310;304
Schönbeck;Gemeinde;Mecklenburgische Seenplatte;529;552;457;444
Schönberg;Stadt;Nordwestmecklenburg;4.357;4.431;4.395;4.347
Schönfeld;Gemeinde;Mecklenburgische Seenplatte;417;470;394;362
Schönhausen;Gemeinde;Mecklenburgische Seenplatte;376;341;253;233
Schönwalde;Gemeinde;Vorpommern-Greifswald;594;573;491;453
Schorssow;Gemeinde;Landkreis Rostock;564;606;487;443
Schossin;Gemeinde;Ludwigslust-Parchim;238;261;253;240
Schwaan;Stadt;Landkreis Rostock;5.366;5.499;4.991;4.972
Schwanheide;Gemeinde;Ludwigslust-Parchim;740;804;700;695
Schwarz;Gemeinde;Mecklenburgische Seenplatte;475;442;378;375
Schwasdorf;Gemeinde;Landkreis Rostock;862;840;508;453
Schwerin;Kreisfreie Stadt;Schwerin;114.688;99.978;91.293;96.800
Seehof;Gemeinde;Nordwestmecklenburg;862;1.047;966;912
Sehlen;Gemeinde;Vorpommern-Rügen;691;939;867;878
Sellin;Gemeinde;Vorpommern-Rügen;2.690;2.556;2.435;2.639
Selmsdorf;Gemeinde;Nordwestmecklenburg;1.497;2.041;2.657;2.846
Selpin;Gemeinde;Landkreis Rostock;775;808;494;476
Semlow;Gemeinde;Vorpommern-Rügen;1.079;923;760;683
Setzin;Gemeinde;Ludwigslust-Parchim;526;516;486;476
Siedenbollentin;Gemeinde;Mecklenburgische Seenplatte;801;732;586;609
Siedenbrünzow;Gemeinde;Mecklenburgische Seenplatte;698;656;577;537
Sietow;Gemeinde;Mecklenburgische Seenplatte;530;606;637;607
Siggelkow;Gemeinde;Ludwigslust-Parchim;1.094;1.099;927;863
Silz;Gemeinde;Mecklenburgische Seenplatte;366;378;343;341
Sommersdorf;Gemeinde;Mecklenburgische Seenplatte;238;251;258;237
Spantekow;Gemeinde;Vorpommern-Greifswald;1.699;1.577;1.274;1.171
Splietsdorf;Gemeinde;Vorpommern-Rügen;656;622;507;451
Sponholz;Gemeinde;Mecklenburgische Seenplatte;656;874;748;724
Spornitz;Gemeinde;Ludwigslust-Parchim;1.558;1.566;1.332;1.285
Stäbelow;Gemeinde;Landkreis Rostock;787;1.247;1.400;1.407
Staven;Gemeinde;Mecklenburgische Seenplatte;598;562;448;413
Stavenhagen;Stadt;Mecklenburgische Seenplatte;8.329;6.999;5.700;5.586
Steffenshagen;Gemeinde;Landkreis Rostock;425;518;460;493
Steinhagen;Gemeinde;Landkreis Rostock;1.075;1.048;729;732
Steinhagen;Gemeinde;Vorpommern-Rügen;2.100;2.794;2.536;2.610
Stepenitztal;Gemeinde;Nordwestmecklenburg;1.774;1.937;1.740;1.760
Sternberg;Stadt;Ludwigslust-Parchim;5.494;5.199;4.339;4.313
Stolpe;Gemeinde;Ludwigslust-Parchim;398;404;379;352
Stolpe an der Peene;Gemeinde;Vorpommern-Greifswald;451;407;343;287
Stolpe auf Usedom;Gemeinde;Vorpommern-Greifswald;382;406;373;367
Stralendorf;Gemeinde;Ludwigslust-Parchim;793;1.517;1.370;1.389
Stralsund;Stadt;Vorpommern-Rügen;65.977;59.970;56.729;58.041
Strasburg (Uckermark);Stadt;Vorpommern-Greifswald;7.222;6.707;5.324;4.982
Strohkirchen;Gemeinde;Ludwigslust-Parchim;304;345;318;319
Stubbendorf;Gemeinde;Landkreis Rostock;131;140;135;140
Stuer;Gemeinde;Mecklenburgische Seenplatte;401;321;272;253
Suckow;Gemeinde;Ludwigslust-Parchim;719;692;567;507
Süderholz;Gemeinde;Vorpommern-Rügen;4.403;4.645;4.038;3.984
Sukow;Gemeinde;Ludwigslust-Parchim;1.172;1.607;1.472;1.473
Sukow-Levitzow;Gemeinde;Landkreis Rostock;557;559;471;467
Sülstorf;Gemeinde;Ludwigslust-Parchim;847;1.033;874;848
Sundhagen;Gemeinde;Vorpommern-Rügen;5.811;5.949;5.213;5.108
Tarnow;Gemeinde;Landkreis Rostock;1.433;1.367;1.120;1.072
Techentin;Gemeinde;Ludwigslust-Parchim;886;811;741;721
Teldau;Gemeinde;Ludwigslust-Parchim;865;867;908;969
Tessenow;Gemeinde;Ludwigslust-Parchim;731;775;609;569
Tessin;Stadt;Landkreis Rostock;4.312;4.258;3.915;3.893
Tessin b. Boizenburg;Gemeinde;Ludwigslust-Parchim;423;449;406;424
Testorf-Steinfort;Gemeinde;Nordwestmecklenburg;705;700;634;636
Teterow;Stadt;Landkreis Rostock;10.478;9.947;8.881;8.604
Thandorf;Gemeinde;Nordwestmecklenburg;147;181;171;150
Thelkow;Gemeinde;Landkreis Rostock;515;495;474;461
Thiessow;Gemeinde;Vorpommern-Rügen;412;449;386;354
Thulendorf;Gemeinde;Landkreis Rostock;461;518;575;619
Thürkow;Gemeinde;Landkreis Rostock;488;477;392;380
Toddin;Gemeinde;Ludwigslust-Parchim;548;562;490;460
Torgelow;Stadt;Vorpommern-Greifswald;12.823;11.830;9.635;9.436
Torgelow am See;Gemeinde;Mecklenburgische Seenplatte;476;478;447;441
Tramm;Gemeinde;Ludwigslust-Parchim;1.388;1.333;946;918
Trassenheide;Gemeinde;Vorpommern-Greifswald;779;933;896;904
Trent;Gemeinde;Vorpommern-Rügen;973;926;733;706
Tribsees;Stadt;Vorpommern-Rügen;3.589;3.245;2.704;2.732
Trinwillershagen;Gemeinde;Vorpommern-Rügen;1.569;1.490;1.200;1.139
Trollenhagen;Gemeinde;Mecklenburgische Seenplatte;696;1.085;945;898
Tutow;Gemeinde;Vorpommern-Greifswald;2.234;1.736;1.281;1.196
Tützpatz;Gemeinde;Mecklenburgische Seenplatte;856;704;579;584
Ückeritz;Gemeinde;Vorpommern-Greifswald;972;972;1.020;1.007
Ueckermünde;Stadt;Vorpommern-Greifswald;11.932;11.392;9.085;8.844
Uelitz;Gemeinde;Ludwigslust-Parchim;398;458;416;419
Ummanz;Gemeinde;Vorpommern-Rügen;713;717;581;557
Upahl;Gemeinde;Nordwestmecklenburg;1.070;1.183;1.066;1.049
Usedom;Stadt;Vorpommern-Greifswald;2.051;1.983;1.872;1.785
Userin;Gemeinde;Mecklenburgische Seenplatte;772;852;662;675
Utecht;Gemeinde;Nordwestmecklenburg;318;414;320;369
Utzedel;Gemeinde;Mecklenburgische Seenplatte;612;626;514;487
Varchentin;Gemeinde;Mecklenburgische Seenplatte;399;421;309;303
Veelböken;Gemeinde;Nordwestmecklenburg;808;834;704;677
Velgast;Gemeinde;Vorpommern-Rügen;2.415;2.133;1.860;1.792
Vellahn;Gemeinde;Ludwigslust-Parchim;3.172;2.963;2.726;2.723
Ventschow;Gemeinde;Nordwestmecklenburg;900;876;718;674
Verchen;Gemeinde;Mecklenburgische Seenplatte;423;468;418;394
Vielank;Gemeinde;Ludwigslust-Parchim;1.662;1.608;1.367;1.322
Viereck;Gemeinde;Vorpommern-Greifswald;2.049;1.492;1.278;1.049
Vipperow;Gemeinde;Mecklenburgische Seenplatte;456;445;414;404
Vogelsang-Warsin;Gemeinde;Vorpommern-Greifswald;457;424;349;359
Voigtsdorf;Gemeinde;Mecklenburgische Seenplatte;160;149;114;115
Vollrathsruhe;Gemeinde;Mecklenburgische Seenplatte;557;553;450;417
Völschow;Gemeinde;Vorpommern-Greifswald;610;588;522;483
Vorbeck;Gemeinde;Landkreis Rostock;308;348;299;322
Wackerow;Gemeinde;Vorpommern-Greifswald;711;1.444;1.401;1.360
Walkendorf;Gemeinde;Landkreis Rostock;589;551;447;405
Walow;Gemeinde;Mecklenburgische Seenplatte;540;595;502;471
Wardow;Gemeinde;Landkreis Rostock;1.630;1.566;1.330;1.313
Waren (Müritz);Stadt;Mecklenburgische Seenplatte;22.364;22.001;21.026;21.153
Warin;Stadt;Nordwestmecklenburg;4.256;3.975;3.430;3.275
Warlitz;Gemeinde;Ludwigslust-Parchim;463;484;432;425
Warlow;Gemeinde;Ludwigslust-Parchim;473;511;490;477
Warnkenhagen;Gemeinde;Landkreis Rostock;451;423;366;345
Warnow;Gemeinde;Landkreis Rostock;1.155;1.123;943;922
Warnow;Gemeinde;Nordwestmecklenburg;616;640;648;629
Warrenzin;Gemeinde;Mecklenburgische Seenplatte;471;462;429;393
Warsow;Gemeinde;Ludwigslust-Parchim;552;693;657;645
Wedendorfersee (Köchelstorf - Wedendorf);Gemeinde;Nordwestmecklenburg;716;693;662;660
Weitendorf;Gemeinde;Ludwigslust-Parchim;508;489;386;392
Weitenhagen;Gemeinde;Vorpommern-Rügen;290;276;253;233
Weitenhagen;Gemeinde;Vorpommern-Greifswald;1.133;1.580;1.516;1.469
Wendisch Baggendorf;Gemeinde;Vorpommern-Rügen;500;582;546;548
Wendorf;Gemeinde;Vorpommern-Rügen;485;1.105;939;900
Werder;Gemeinde;Mecklenburgische Seenplatte;695;686;578;549
Werder;Gemeinde;Ludwigslust-Parchim;622;532;366;393
Wesenberg;Stadt;Mecklenburgische Seenplatte;3.267;3.339;3.094;3.078
Wieck a. Darß;Gemeinde;Vorpommern-Rügen;809;739;726;698
Wiek;Gemeinde;Vorpommern-Rügen;1.299;1.281;1.164;1.092
Wiendorf;Gemeinde;Landkreis Rostock;607;787;777;764
Wildberg;Gemeinde;Mecklenburgische Seenplatte;693;668;559;562
Wilhelmsburg;Gemeinde;Vorpommern-Greifswald;1.161;1.074;835;777
Wismar;Stadt;Nordwestmecklenburg;50.368;46.544;42.468;42.557
Wittenbeck;Gemeinde;Landkreis Rostock;503;756;774;821
Wittenburg;Stadt;Ludwigslust-Parchim;6.563;6.348;6.122;6.385
Wittendörp;Gemeinde;Ludwigslust-Parchim;3.161;3.105;2.865;2.914
Wittenförden;Gemeinde;Ludwigslust-Parchim;1.416;2.611;2.712;2.567
Wittenhagen;Gemeinde;Vorpommern-Rügen;1.799;1.475;1.137;1.148
Witzin;Gemeinde;Ludwigslust-Parchim;589;564;484;450
Wöbbelin;Gemeinde;Ludwigslust-Parchim;939;968;897;893
Woggersin;Gemeinde;Mecklenburgische Seenplatte;461;546;514;510
Wokuhl-Dabelow;Gemeinde;Mecklenburgische Seenplatte;578;595;588;597
Wolde;Gemeinde;Mecklenburgische Seenplatte;772;739;627;597
Woldegk;Stadt;Mecklenburgische Seenplatte;5.666;5.306;4.626;4.416
Wolgast;Stadt;Vorpommern-Greifswald;16.794;14.761;12.603;12.312
Wrangelsburg;Gemeinde;Vorpommern-Greifswald;234;220;214;196
Wredenhagen;Gemeinde;Mecklenburgische Seenplatte;572;546;500;473
Wulkenzin;Gemeinde;Mecklenburgische Seenplatte;1.119;1.578;1.457;1.491
Wusterhusen;Gemeinde;Vorpommern-Greifswald;1.346;1.356;1.212;1.158
Wustrow;Gemeinde;Mecklenburgische Seenplatte;700;717;714;698
Wustrow;Gemeinde;Vorpommern-Rügen;1.408;1.352;1.186;1.157
Zapel;Gemeinde;Ludwigslust-Parchim;381;428;412;445
Zarnewanz;Gemeinde;Landkreis Rostock;374;427;386;383
Zarrendorf;Gemeinde;Vorpommern-Rügen;860;1.122;1.035;1.056
Zarrentin am Schaalsee;Stadt;Ludwigslust-Parchim;3.614;4.495;4.772;5.103
Zehna;Gemeinde;Landkreis Rostock;721;767;643;625
Zemitz;Gemeinde;Vorpommern-Greifswald;968;837;735;716
Zempin;Gemeinde;Vorpommern-Greifswald;801;845;956;938
Zepelin;Gemeinde;Landkreis Rostock;547;543;448;440
Zepkow;Gemeinde;Mecklenburgische Seenplatte;234;254;213;188
Zerrenthin;Gemeinde;Vorpommern-Greifswald;499;518;481;467
Zettemin;Gemeinde;Mecklenburgische Seenplatte;382;392;320;292
Zickhusen;Gemeinde;Nordwestmecklenburg;446;571;560;527
Ziegendorf;Gemeinde;Ludwigslust-Parchim;899;821;642;598
Zierow;Gemeinde;Nordwestmecklenburg;618;702;737;794
Zierzow;Gemeinde;Ludwigslust-Parchim;534;475;411;369
Ziesendorf;Gemeinde;Landkreis Rostock;882;1.350;1.340;1.374
